id,bert_sentence,t5_sentence,target,label
3211,Hey look it fits in the crack!,Hey look it fits in the crack!,funny,1
3183,daughter had just left for a date with her boyfriend,daughter had just left for a date with her boyfriend,not funny,0
3305,Lateralised repetition priming for featurally and configurally manipulated familiar faces: evidence for differentially lateralised processing mechanisms.,Lateralised repetition priming for featurally and configurally manipulated familiar faces: evidence for differentially lateralised processing mechanisms.,not funny,0
3281,"Ammonia, Like K+, Stimulates the Na+, K+, 2 Cl Cotransporter NKCC1 and the Na+,K+-ATPase and Interacts with Endogenous Ouabain in Astrocytes","Ammonia, Like K+, Stimulates the Na+, K+, 2 Cl Cotransporter NKCC1 and the Na+,K+-ATPase and Interacts with Endogenous Ouabain in Astrocytes",not funny,0
651,The Use of Faces to Represent Points in K-Dimensional Space Graphically.,The Use of Faces to Represent Points in K-Dimensional Space Graphically.,funny,1
2386,Comments on NCI Alert on node-negative breast cancer,Comments on NCI Alert on node-negative breast cancer,not funny,0
1089,Evaluation of Alternative Measures of Pork Carcass Composition,Evaluation of Alternative Measures of Pork Carcass Composition,funny,1
1814,"Hey! I can't find the other ball, there is only one here","Hey! I can't find the other ball, there is only one here",funny,1
2410,husband and I were talking about names for our expectant child,husband and I were talking about names for our expectant child,not funny,0
2347,Rate of vision loss in neovascular age-related macular degeneration explored,Rate of vision loss in neovascular age-related macular degeneration explored,not funny,0
2108,Unfriendly partitions for graphs not containing a subdivision of an infinite clique,Unfriendly partitions for graphs not containing a subdivision of an infinite clique,not funny,0
2988,is it suppose to hurt like that?,is it suppose to hurt like that?,funny,1
319,Characterization of the key aroma compounds in beef and pork vegetable gravies a la chef by application of the aroma extract dilution analysis.,Characterization of the key aroma compounds in beef and pork vegetable gravies a la chef by application of the aroma extract dilution analysis.,funny,1
728,dad planted and discovered a pack of cigarettes in my backpack to distract my mom from his gambling problem,dad planted and discovered a pack of cigarettes in my backpack to distract my mom from his gambling problem,not funny,0
1906,Oak somatic and gametic embryos maturation is affected by charcoal and specific aminoacids mixture,Oak somatic and gametic embryos maturation is affected by charcoal and specific aminoacids mixture,not funny,0
3665,"Come on, we have to go!","Come on, we have to go!",funny,1
2953,Tool-use-associated sound in the evolution of language,Tool-use-associated sound in the evolution of language,not funny,0
853,A towel less: social norms enhance pro-environmental behavior in hotels.,A towel less: social norms enhance pro-environmental behavior in hotels.,funny,1
39,I just need to stuff something in my mouth to keep me satisfied.,I just need to stuff something in my mouth to keep me satisfied.,funny,1
3325,thats what she said.,thats what she said.,funny,1
511,College Admissions and the Stability of Marriage,College Admissions and the Stability of Marriage,funny,1
2989,It slides in your mouth easier.,It slides in your mouth easier.,funny,1
2772,Maintenance and Manipulation in Spatial Working Memory: Dissociations in the Prefrontal Cortex,Maintenance and Manipulation in Spatial Working Memory: Dissociations in the Prefrontal Cortex,not funny,0
2662,Acute respiratory failure after aspiration of activated charcoal with recurrent deposition and release from an intrapulmonary cavern,Acute respiratory failure after aspiration of activated charcoal with recurrent deposition and release from an intrapulmonary cavern,not funny,0
1532,How baseball players prepare to bat: tactical knowledge as a mediator of expert performance in baseball,How baseball players prepare to bat: tactical knowledge as a mediator of expert performance in baseball,funny,1
599,Flatus Retention is the Major Factor in Diverticular Disease,Flatus Retention is the Major Factor in Diverticular Disease,funny,1
3034,Use of Computational Modeling to Inform tDCS Electrode Montages for the Promotion of Language Recovery in Post-stroke Aphasia,Use of Computational Modeling to Inform tDCS Electrode Montages for the Promotion of Language Recovery in Post-stroke Aphasia,not funny,0
813,"aww, its all loose now!","aww, its all loose now!",funny,1
3005,CD38 in the nucleus accumbens and oxytocin are related to paternal behavior in mice,CD38 in the nucleus accumbens and oxytocin are related to paternal behavior in mice,not funny,0
253,Prospective Adventures in Accounting Ideas,Prospective Adventures in Accounting Ideas,funny,1
2486,Rapid virological response in hepatitis C virus genotype 1 and early ribavirin exposure.,Rapid virological response in hepatitis C virus genotype 1 and early ribavirin exposure.,not funny,0
1441,Was PANDAS Associated with Mozart's Personality Idiosyncrasies?,Was PANDAS Associated with Mozart's Personality Idiosyncrasies?,funny,1
3663,"my boyfriend's 19th birthday, I decided to dress up as a sexy cat girl for him, complete with ears, tail, matching sexy underwear, collar and leash","my boyfriend's 19th birthday, I decided to dress up as a sexy cat girl for him, complete with ears, tail, matching sexy underwear, collar and leash",not funny,0
2195,"Response to Letter to the Editor on ""Utility of Endoanal Ultrasonography in Assessment of Primary and Recurrent Anal Fistulas and for Detection of Associated Anal Sphincter Defects""","Response to Letter to the Editor on ""Utility of Endoanal Ultrasonography in Assessment of Primary and Recurrent Anal Fistulas and for Detection of Associated Anal Sphincter Defects""",not funny,0
1629,was in my room and I drew a Harry Potter lightning bolt on my forehead in eyeliner because it cheers me up,was in my room and I drew a Harry Potter lightning bolt on my forehead in eyeliner because it cheers me up,not funny,0
1154,I Lost It in the Lights: The Effects of Predictable and Variable Intermittent Vision on Unimanual Catching,I Lost It in the Lights: The Effects of Predictable and Variable Intermittent Vision on Unimanual Catching,funny,1
3401,little sister asked me what she would look like when she got older,little sister asked me what she would look like when she got older,not funny,0
483,The Edibility of Birds.,The Edibility of Birds.,funny,1
579,got our yearbooks for school,got our yearbooks for school,not funny,0
633,"was on Skype with a guy I really like, in the living room","was on Skype with a guy I really like, in the living room",not funny,0
3434,If you it pull it out of my mouth it'll come on my dress!,If you it pull it out of my mouth it'll come on my dress!,funny,1
231,had a bath in the bathroom we are currently renovating,had a bath in the bathroom we are currently renovating,not funny,0
1238,was watching PokÃ©mon with my daughter when she told me that I reminded her of her favorite PokÃ©mon,was watching PokÃ©mon with my daughter when she told me that I reminded her of her favorite PokÃ©mon,not funny,0
3019,"Observing the what and when of language production for different age groups by monitoring speakers"" eye movements","Observing the what and when of language production for different age groups by monitoring speakers"" eye movements",not funny,0
2633,Age of mother and grandmother in relation to a subject's breast cancer risk,Age of mother and grandmother in relation to a subject's breast cancer risk,not funny,0
1881,Wow these are the two hardest balls I've felt all day.,Wow these are the two hardest balls I've felt all day.,funny,1
735,what are my chances of getting head 3 times?,what are my chances of getting head 3 times?,funny,1
766,SARS Transmission: Language and Droplet Production.,SARS Transmission: Language and Droplet Production.,funny,1
3155,parents said that they bought me a car,parents said that they bought me a car,not funny,0
1277,Securing Paternity by Mutilating Female Genitalia in Spiders,Securing Paternity by Mutilating Female Genitalia in Spiders,funny,1
236,"The Demise of ""Yes"": An Informal Look","The Demise of ""Yes"": An Informal Look",funny,1
2046,was talking to my mom,was talking to my mom,not funny,0
1016,I'll be finished long before you're done squirting that in there.,I'll be finished long before you're done squirting that in there.,funny,1
2414,"Point-of-care ultrasound in intensive care units: assessment of 1073 procedures in a multicentric, prospective, observational study","Point-of-care ultrasound in intensive care units: assessment of 1073 procedures in a multicentric, prospective, observational study",not funny,0
123," I'm having fun getting it off, but it keeps going back in my face"," I'm having fun getting it off, but it keeps going back in my face",funny,1
560,got a new CD player for my car and an alarm installed for added security.,got a new CD player for my car and an alarm installed for added security.,not funny,0
2095,used a porta-potty,used a porta-potty,not funny,0
3112,Spatio-temporal analysis of monofractal and multifractal properties of the human sleep EEG,Spatio-temporal analysis of monofractal and multifractal properties of the human sleep EEG,not funny,0
192,"work, a woman came up to the counter and asked if we made sweet and sour chicken","work, a woman came up to the counter and asked if we made sweet and sour chicken",not funny,0
1935,Distributed Adaptive Containment Control for a Class of Nonlinear Multiagent Systems With Input Quantization,Distributed Adaptive Containment Control for a Class of Nonlinear Multiagent Systems With Input Quantization,not funny,0
1467,"Efficacy and safety of the ""mother's kiss"" technique: a systematic review of case reports and case series","Efficacy and safety of the ""mother's kiss"" technique: a systematic review of case reports and case series",funny,1
2088,was walking by a pond when I saw a small frog,was walking by a pond when I saw a small frog,not funny,0
2230,"excuse me, how do i suck on these balls?","excuse me, how do i suck on these balls?",funny,1
2654,Effect of a biplanar osteotomy on primary stability following high tibial osteotomy: a biomechanical cadaver study,Effect of a biplanar osteotomy on primary stability following high tibial osteotomy: a biomechanical cadaver study,not funny,0
3615,"Let's play the PS2, at least with disks when it doesn't work ","Let's play the PS2, at least with disks when it doesn't work ",funny,1
2477,An unusual clinical presentation of ocular trauma in a child,An unusual clinical presentation of ocular trauma in a child,not funny,0
3018,The hole is not big enough.,The hole is not big enough.,funny,1
1272,Fracture Penis: A Case More Heard about than Seen in General Surgical Practice,Fracture Penis: A Case More Heard about than Seen in General Surgical Practice,funny,1
2079,Robust Recovery of Signals From a Structured Union of Subspaces,Robust Recovery of Signals From a Structured Union of Subspaces,not funny,0
1257,was driving in my car when out of the corner of my eye I notice a car pulling up next to me trying to get past me,was driving in my car when out of the corner of my eye I notice a car pulling up next to me trying to get past me,not funny,0
1888,Development of a SCAR (sequence characterised amplified region) marker for molecular tagging of the dwarf BREIZH (Bzh) gene in Brassica napus L.,Development of a SCAR (sequence characterised amplified region) marker for molecular tagging of the dwarf BREIZH (Bzh) gene in Brassica napus L.,not funny,0
968,charged me 21 cents for a honey mustard packet,charged me 21 cents for a honey mustard packet,not funny,0
2860,Event-related brain potentials (ERPs) elicited by novel stimuli during sentence processing.,Event-related brain potentials (ERPs) elicited by novel stimuli during sentence processing.,not funny,0
2702,Can you fit your whole fist in there?!,Can you fit your whole fist in there?!,funny,1
1520,wife and I decided it would be funny to pull a prank on her family who we were going to see for dinner,wife and I decided it would be funny to pull a prank on her family who we were going to see for dinner,not funny,0
1939,Electrical Design Automation of a Twisted Pair to Optimize the Manufacturing Process,Electrical Design Automation of a Twisted Pair to Optimize the Manufacturing Process,not funny,0
1092,was on top of my boyfriend having sex and I was looking away doing my thing,was on top of my boyfriend having sex and I was looking away doing my thing,not funny,0
3548,best night ever.,best night ever.,funny,1
1578,The Palatability of Eggs and Birds: Mainly Based upon Observations of an Egg Panel.,The Palatability of Eggs and Birds: Mainly Based upon Observations of an Egg Panel.,funny,1
1438,Some Investigations into Motivation in the Domestic Fowl.,Some Investigations into Motivation in the Domestic Fowl.,funny,1
248,"went to the library to pick up Romeo and Juliet, for my English class","went to the library to pick up Romeo and Juliet, for my English class",not funny,0
2420,"Demodex mites--commensals, parasites or mutualistic organisms?","Demodex mites--commensals, parasites or mutualistic organisms?",not funny,0
127,Spontaneous Cross-Species Imitation in Interaction Between Chimpanzees and Zoo Visitors,Spontaneous Cross-Species Imitation in Interaction Between Chimpanzees and Zoo Visitors,funny,1
1769,was having sex with a girl,was having sex with a girl,not funny,0
468,Stop forcing me in already! When I'M ready I'll come!,Stop forcing me in already! When I'M ready I'll come!,funny,1
3224,Inaccuracy and instability of sequential movements in Parkinson's disease,Inaccuracy and instability of sequential movements in Parkinson's disease,not funny,0
3063,was babysitting a 7 year old girl and we were eating chocolate covered nuts,was babysitting a 7 year old girl and we were eating chocolate covered nuts,not funny,0
1200,was in a public restroom taking a dump,was in a public restroom taking a dump,not funny,0
2826,Clozapine treatment increases serum glutamate and aspartate compared to conventional neuroleptics,Clozapine treatment increases serum glutamate and aspartate compared to conventional neuroleptics,not funny,0
901,It's really big and goes in really deep too.,It's really big and goes in really deep too.,funny,1
2739,Self-generated saccades do not modify the gain of adapted reactive saccades,Self-generated saccades do not modify the gain of adapted reactive saccades,not funny,0
1821,The significance of below-ground fractions when considering N and C partitioning within chickpea (Cicer arietinum L.),The significance of below-ground fractions when considering N and C partitioning within chickpea (Cicer arietinum L.),not funny,0
2043,A Statistical Model-Based Residual Echo Suppression,A Statistical Model-Based Residual Echo Suppression,not funny,0
1861,I need more wood.,I need more wood.,funny,1
2609,"Erysipelas in neutropenia of unknown origin, successfully treated with r-metHuG-CSF (filgrastim)","Erysipelas in neutropenia of unknown origin, successfully treated with r-metHuG-CSF (filgrastim)",not funny,0
833,cat learned how to flush the toilet while I was in the shower,cat learned how to flush the toilet while I was in the shower,not funny,0
1982,was playing one on one soccer with a girl like,was playing one on one soccer with a girl like,not funny,0
1436,Beer classification by means of a potentiometric electronic tongue.,Beer classification by means of a potentiometric electronic tongue.,funny,1
915,realized that my ex-girlfriend has gone further with a girl than I have,realized that my ex-girlfriend has gone further with a girl than I have,not funny,0
2956,"Wait, are you sure I can get it in the back?","Wait, are you sure I can get it in the back?",funny,1
2484,"let's try going deeper, just make sure to keep track of both balls and keep gripping them!","let's try going deeper, just make sure to keep track of both balls and keep gripping them!",funny,1
2116,Relay selection for wireless communications against eavesdropping: a security-reliability trade-off perspective,Relay selection for wireless communications against eavesdropping: a security-reliability trade-off perspective,not funny,0
1212,"Effects of laughing, smiling, and howling on mood.","Effects of laughing, smiling, and howling on mood.",funny,1
1874,found out that my girlfriend had replaced our picture in her locket for a picture of Taylor Lautner shirtless,found out that my girlfriend had replaced our picture in her locket for a picture of Taylor Lautner shirtless,not funny,0
1423,was taking a bath and needed shampoo,was taking a bath and needed shampoo,not funny,0
2095,An extension of the Hirsch index: Indexing scientific topics and compounds,An extension of the Hirsch index: Indexing scientific topics and compounds,not funny,0
2474,"I was being very generous, I lent my jacket to my new co-worker","I was being very generous, I lent my jacket to my new co-worker",not funny,0
2602,Benign core biopsy of probably benign breast lesions 2 cm or larger: correlation with excisional biopsy and long-term follow-up,Benign core biopsy of probably benign breast lesions 2 cm or larger: correlation with excisional biopsy and long-term follow-up,not funny,0
1704,Estimation of the Total Saliva Volume Produced Per Day in Five-Year-Old Children,Estimation of the Total Saliva Volume Produced Per Day in Five-Year-Old Children,funny,1
1853,"Comparative Innate Responses of the Aphid Parasitoid Diaeretiella rapae to Alkenyl Glucosinolate Derived Isothiocyanates, Nitriles, and Epithionitriles","Comparative Innate Responses of the Aphid Parasitoid Diaeretiella rapae to Alkenyl Glucosinolate Derived Isothiocyanates, Nitriles, and Epithionitriles",not funny,0
1789,stop messing around in her shrubbery down there.,stop messing around in her shrubbery down there.,funny,1
200,Penises of the Animal Kingdom,Penises of the Animal Kingdom,funny,1
729,mom taught my boyfriend of 2 weeks how to put on a condom,mom taught my boyfriend of 2 weeks how to put on a condom,not funny,0
823,"had to run to catch my train, so I didn't get the chance to buy a ticket","had to run to catch my train, so I didn't get the chance to buy a ticket",not funny,0
2894,"Wow, this thing is longer than I thought it was. We could jump rope with it!","Wow, this thing is longer than I thought it was. We could jump rope with it!",funny,1
72,Why would anyone want to shove something that big in someone's mouth?,Why would anyone want to shove something that big in someone's mouth?,funny,1
3887,"it's not even wet yet, and u wanna go faster?","it's not even wet yet, and u wanna go faster?",funny,1
691,went out for a smoke break,went out for a smoke break,not funny,0
1186,Morphologic Patterns of Lip Prints in a Portuguese Population: A Preliminary Analysis,Morphologic Patterns of Lip Prints in a Portuguese Population: A Preliminary Analysis,funny,1
3157,A wireless multi-channel neural amplifier for freely moving animals,A wireless multi-channel neural amplifier for freely moving animals,not funny,0
688,I wanna blow next!,I wanna blow next!,funny,1
1909,Isoenzyme aided selection in the transfer of mildew (Podosphaera leucotricha) resistance fromMalus hupehensis to the cultivated apple,Isoenzyme aided selection in the transfer of mildew (Podosphaera leucotricha) resistance fromMalus hupehensis to the cultivated apple,not funny,0
359,"As soon as I squeezed it, it squirted on me.","As soon as I squeezed it, it squirted on me.",funny,1
634,Keep your fingers crossed!: how superstition improves performance.,Keep your fingers crossed!: how superstition improves performance.,funny,1
2345,"You may be able to get it to fit, but it is a really tight space.","You may be able to get it to fit, but it is a really tight space.",funny,1
2407,I can't get it out!,I can't get it out!,funny,1
271,Trinkaus: An Informal Look,Trinkaus: An Informal Look,funny,1
2153,The length of life and eugeria in classical Greece.,The length of life and eugeria in classical Greece.,not funny,0
2278,Safety of performing fiberoptic bronchoscopy in critically ill hypoxemic patients with acute respiratory failure,Safety of performing fiberoptic bronchoscopy in critically ill hypoxemic patients with acute respiratory failure,not funny,0
2650,Heart rate variability and blood pressure among Japanese men and women: a community-based cross-sectional study,Heart rate variability and blood pressure among Japanese men and women: a community-based cross-sectional study,not funny,0
2297,A Rare and Life-Threatening Complication of Infective Endocarditis: Pseudoaneurysm of the Mitral - Aortic Intervalvular Fibrosa.,A Rare and Life-Threatening Complication of Infective Endocarditis: Pseudoaneurysm of the Mitral - Aortic Intervalvular Fibrosa.,not funny,0
3092,Noradrenergic stimulation and motor performance: Differential effects of reboxetine on movement kinematics and visuomotor abilities in healthy human subjects,Noradrenergic stimulation and motor performance: Differential effects of reboxetine on movement kinematics and visuomotor abilities in healthy human subjects,not funny,0
2877,"the restaurant I work at, I gave a man back his change and told him to enjoy the sunny day","the restaurant I work at, I gave a man back his change and told him to enjoy the sunny day",not funny,0
1521,"lifeguard class, I played a victim while my peers strapped me to the backboard in the water","lifeguard class, I played a victim while my peers strapped me to the backboard in the water",not funny,0
3382,PACAP and a novel stable analog protect rat brain from ischemia: Insight into the mechanisms of action,PACAP and a novel stable analog protect rat brain from ischemia: Insight into the mechanisms of action,not funny,0
2268,"A comparison of the Shwachman, Chrispin-Norman and Brasfield methods for scoring of chest radiographs of patients with cystic fibrosis","A comparison of the Shwachman, Chrispin-Norman and Brasfield methods for scoring of chest radiographs of patients with cystic fibrosis",not funny,0
2349,Will you be wet forever?,Will you be wet forever?,funny,1
1715,Mycorrhizal promotion of host stomatal conductance in relation to irradiance and temperature,Mycorrhizal promotion of host stomatal conductance in relation to irradiance and temperature,not funny,0
2958,Electrochemical skin conductance to measure sudomotor function: the importance of not misinterpreting the evidence,Electrochemical skin conductance to measure sudomotor function: the importance of not misinterpreting the evidence,not funny,0
2538,met my roommate for the first time,met my roommate for the first time,not funny,0
2005,boyfriend was going down on me,boyfriend was going down on me,not funny,0
3192,"Cingulate, Frontal, and Parietal Cortical Dysfunction in Attention-Deficit/Hyperactivity Disorder","Cingulate, Frontal, and Parietal Cortical Dysfunction in Attention-Deficit/Hyperactivity Disorder",not funny,0
3153,"Cholesterol, copper, and accumulation of thioflavine S-reactive Alzheimer""s-like amyloid β in rabbit brain","Cholesterol, copper, and accumulation of thioflavine S-reactive Alzheimer""s-like amyloid β in rabbit brain",not funny,0
1487,Memory distortion in people reporting abduction by aliens.,Memory distortion in people reporting abduction by aliens.,funny,1
84,Dung Preference of the Dung Beetle Scarabaeus cristatus Fab (Coleoptera-Scarabaeidae) from Kuwait,Dung Preference of the Dung Beetle Scarabaeus cristatus Fab (Coleoptera-Scarabaeidae) from Kuwait,funny,1
110,He just exploded all over me!,He just exploded all over me!,funny,1
150,The Attentional Demand of Automobile Driving,The Attentional Demand of Automobile Driving,funny,1
3714,"I like medium-sized, not massive.","I like medium-sized, not massive.",funny,1
1917,found out that my 43 year old wife has been having a cyber relationship with a 14 year old kid on Halo,found out that my 43 year old wife has been having a cyber relationship with a 14 year old kid on Halo,not funny,0
3506,Just put it in any hole that's wet enough...,Just put it in any hole that's wet enough...,funny,1
147,Inhibitory Spillover: Increased Urination Urgency Facilitates Impulse Control in Unrelated Domains,Inhibitory Spillover: Increased Urination Urgency Facilitates Impulse Control in Unrelated Domains,funny,1
2248,Oh that was a great entry boys.,Oh that was a great entry boys.,funny,1
686,How to get into bones: proton pump and carbonic anhydrase in Osedax boneworms.,How to get into bones: proton pump and carbonic anhydrase in Osedax boneworms.,funny,1
2310,Management of young femoral neck fractures: is there a consensus?,Management of young femoral neck fractures: is there a consensus?,not funny,0
764,Is Trypophobia a Phobia?,Is Trypophobia a Phobia?,funny,1
2874,"Size doesn't matter, it's how you use it","Size doesn't matter, it's how you use it",funny,1
173,Injuries Due to Falling Coconuts,Injuries Due to Falling Coconuts,funny,1
732,was my little girl's birthday and her grandparents came over to celebrate,was my little girl's birthday and her grandparents came over to celebrate,not funny,0
492,went out to a nice restaurant for my friend's birthday,went out to a nice restaurant for my friend's birthday,not funny,0
1242,"Effect of simulated resistance, fleeing, and use of force on standardized field sobriety testing.","Effect of simulated resistance, fleeing, and use of force on standardized field sobriety testing.",funny,1
3466,You took it out way to early and im sooooo wet! Put it back in and don't get it everywhere!,You took it out way to early and im sooooo wet! Put it back in and don't get it everywhere!,funny,1
2776,Put it back in and this time wait until you finish to pull it out.,Put it back in and this time wait until you finish to pull it out.,funny,1
654,"The psychology, biology and Pedagogy of Genius","The psychology, biology and Pedagogy of Genius",funny,1
1890,was getting my first tattoo done,was getting my first tattoo done,not funny,0
2435,flamingo,flamingo,funny,1
2840,repaired a boiler for a wealthy guy in a big house,repaired a boiler for a wealthy guy in a big house,not funny,0
930,Speed of Sound in Bent Tubes and the Design of Wind Instruments.,Speed of Sound in Bent Tubes and the Design of Wind Instruments.,funny,1
1494,The Stressful Kiss: A Biopsychosocial Evaluation of the Origins Evolution and Societal Significance of Vampirism,The Stressful Kiss: A Biopsychosocial Evaluation of the Origins Evolution and Societal Significance of Vampirism,funny,1
3151,Mapping Behavioral Repertoire onto the Cortex,Mapping Behavioral Repertoire onto the Cortex,not funny,0
1717,told my boyfriend I wanted to see more of his passionate side,told my boyfriend I wanted to see more of his passionate side,not funny,0
1097,Viscoelasticity: Why Plastic Bags Give Way When You Are Halfway Home.,Viscoelasticity: Why Plastic Bags Give Way When You Are Halfway Home.,funny,1
632,went up to a secluded mountain my boyfriend took me to for our first date,went up to a secluded mountain my boyfriend took me to for our first date,not funny,0
42,Nasal Packing with Strips of Cured Pork as Treatment for Uncontrollable Epistaxis in a Patient with Glanzmann Thrombasthenia,Nasal Packing with Strips of Cured Pork as Treatment for Uncontrollable Epistaxis in a Patient with Glanzmann Thrombasthenia,funny,1
627,boss sent me to a meeting with a client I've never met to do some damage control and renegotiate his contract.,boss sent me to a meeting with a client I've never met to do some damage control and renegotiate his contract.,not funny,0
2737,"Melanocortin 4 receptor antagonists attenuates morphine antinociceptive tolerance, astroglial activation and cytokines expression in the spinal cord of rat","Melanocortin 4 receptor antagonists attenuates morphine antinociceptive tolerance, astroglial activation and cytokines expression in the spinal cord of rat",not funny,0
2975,What's going on?,What's going on?,funny,1
1449,wow you stretched me so good.,wow you stretched me so good.,funny,1
2260,Infrared analysis of bones in magnesium-deficient rats treated with vitamin K2,Infrared analysis of bones in magnesium-deficient rats treated with vitamin K2,not funny,0
2384,went to see my grandmother,went to see my grandmother,not funny,0
2406,lubricate the rod before putting it into the hole.,lubricate the rod before putting it into the hole.,funny,1
2475,"Oral administration of probiotic bacteria (E. coli nissle,E. coli O83,Lactobacillus casei) influences the severity of dextran sodium sulfate-induced colitis in BALB/c mice","Oral administration of probiotic bacteria (E. coli nissle,E. coli O83,Lactobacillus casei) influences the severity of dextran sodium sulfate-induced colitis in BALB/c mice",not funny,0
1853,"Okay, but you can't have my cherry.","Okay, but you can't have my cherry.",funny,1
2123,Loading and Power Control for a High-Efficiency Class E PA-Driven Megahertz WPT System,Loading and Power Control for a High-Efficiency Class E PA-Driven Megahertz WPT System,not funny,0
2892,girlfriend woke me up in the middle of the night to have sex,girlfriend woke me up in the middle of the night to have sex,not funny,0
3013,You're going to have to pull out before I can get in there.,You're going to have to pull out before I can get in there.,funny,1
2478,"Flail, flay, or fail: needle-knife versus transpancreatic sphincterotomy to access the difficult-to-cannulate bile duct during ERCP.","Flail, flay, or fail: needle-knife versus transpancreatic sphincterotomy to access the difficult-to-cannulate bile duct during ERCP.",not funny,0
3305,of my girlfriends and I went to a bar,of my girlfriends and I went to a bar,not funny,0
2086,Transport Capacity Analysis of Wireless In-Band Full Duplex Ad Hoc Networks,Transport Capacity Analysis of Wireless In-Band Full Duplex Ad Hoc Networks,not funny,0
1010,Investigating Use of Space of Pedestrians,Investigating Use of Space of Pedestrians,funny,1
788,Kids speak: preferred parental behavior at youth sport events.,Kids speak: preferred parental behavior at youth sport events.,funny,1
2165,Anatomic variations in the left gastric vein and their clinical significance during laparoscopic gastrectomy,Anatomic variations in the left gastric vein and their clinical significance during laparoscopic gastrectomy,not funny,0
602,It's huge! It'll never fit inside. Maybe we should grease it?,It's huge! It'll never fit inside. Maybe we should grease it?,funny,1
2113,Spectral Analysis of Quantum-Dash Lasers: Effect of Inhomogeneous Broadening of the Active-Gain Region,Spectral Analysis of Quantum-Dash Lasers: Effect of Inhomogeneous Broadening of the Active-Gain Region,not funny,0
2699,Unsupervised kernel least mean square algorithm for solving ordinary differential equations,Unsupervised kernel least mean square algorithm for solving ordinary differential equations,not funny,0
153,Microbial Treatment of Kitchen Refuse With Enzyme-Producing Thermophilic Bacteria From Giant Panda Feces,Microbial Treatment of Kitchen Refuse With Enzyme-Producing Thermophilic Bacteria From Giant Panda Feces,funny,1
1369,Pump with your right hand and then slowly add in your left.,Pump with your right hand and then slowly add in your left.,funny,1
1210,was buying condoms for my girlfriend and myself,was buying condoms for my girlfriend and myself,not funny,0
3351,Effective Neuronal Learning with Ineffective Hebbian Learning Rules,Effective Neuronal Learning with Ineffective Hebbian Learning Rules,not funny,0
2268,Stop putting that white stuff all over my face,Stop putting that white stuff all over my face,funny,1
2300,McGill Ingestive Skills Assessment (MISA): Development and First Field Test of an Evaluation of Functional Ingestive Skills of Elderly Persons,McGill Ingestive Skills Assessment (MISA): Development and First Field Test of an Evaluation of Functional Ingestive Skills of Elderly Persons,not funny,0
2007,decided to use my mentor's advice,decided to use my mentor's advice,not funny,0
1797,Some evidence for genetically controlled variation in photosynthetic rate of oil palm seedlings,Some evidence for genetically controlled variation in photosynthetic rate of oil palm seedlings,not funny,0
1132,Interruptions in Political Interviews: A Study of Margaret Thatcher and Neil Kinnock,Interruptions in Political Interviews: A Study of Margaret Thatcher and Neil Kinnock,funny,1
884,make sure your grip on the shaft is tight and your strokes long and hard.,make sure your grip on the shaft is tight and your strokes long and hard.,funny,1
2500,Relationship Between Tip Nasal Muscles and the Short Upper Lip,Relationship Between Tip Nasal Muscles and the Short Upper Lip,not funny,0
3528,woke up to 70 new text messages and 100 calls all from numbers I didn't know,woke up to 70 new text messages and 100 calls all from numbers I didn't know,not funny,0
2673,Rhesus monkey brain development during late infancy and the effect of phencyclidine: A longitudinal MRI and DTI study,Rhesus monkey brain development during late infancy and the effect of phencyclidine: A longitudinal MRI and DTI study,not funny,0
3430,"son said, Mommy, sometimes my pee-pee goes up like a stick","son said, Mommy, sometimes my pee-pee goes up like a stick",not funny,0
2061,These are so much bigger than the ones from last time!,These are so much bigger than the ones from last time!,funny,1
230,I'm Waiting for the Band: Protraction and Provocation at Rock Concerts.,I'm Waiting for the Band: Protraction and Provocation at Rock Concerts.,funny,1
155,jokingly told my Mom that I was having sex with my Professor,jokingly told my Mom that I was having sex with my Professor,not funny,0
1540,Inequality and the Redistributive Effects of Public Education Funding.,Inequality and the Redistributive Effects of Public Education Funding.,funny,1
797,girlfriend broke up with me by sending me a text.,girlfriend broke up with me by sending me a text.,not funny,0
2316,Early self-reported impairments in arm functioning of primary breast cancer patients predict late side effects of axillary lymph node dissection: results from a population-based cohort study,Early self-reported impairments in arm functioning of primary breast cancer patients predict late side effects of axillary lymph node dissection: results from a population-based cohort study,not funny,0
1265,showed up at my apartment demanding to look inside,showed up at my apartment demanding to look inside,not funny,0
1841,got stoned at a party for the first time,got stoned at a party for the first time,not funny,0
3465,my 16th birthday,my 16th birthday,not funny,0
2000,Polarization dependent loss in polymeric rib channel waveguide,Polarization dependent loss in polymeric rib channel waveguide,not funny,0
3412,found out my mom paid my best friend $20 to be my friend when we were 10,found out my mom paid my best friend $20 to be my friend when we were 10,not funny,0
1160," That's huge, I bet it hurt!"," That's huge, I bet it hurt!",funny,1
562,"Time-Frequency Analysis of Chanting Sanskrit Divine Sound ""OM"".","Time-Frequency Analysis of Chanting Sanskrit Divine Sound ""OM"".",funny,1
2926,Functional diversity of astrocytes in neural circuit regulation,Functional diversity of astrocytes in neural circuit regulation,not funny,0
2476,Morphologisches Remodeling bei Vorhofflimmern,Morphologisches Remodeling bei Vorhofflimmern,not funny,0
192,The Constipated Serviceman: Prevalence Among Deployed US Troops,The Constipated Serviceman: Prevalence Among Deployed US Troops,funny,1
