id,bert_sentence,t5_sentence,target,label
2680,Fits perfectly in your hands and in your life.,Fits perfectly in your hands and in your life.,funny,1
915,realized that my ex-girlfriend has gone further with a girl than I have,realized that my ex-girlfriend has gone further with a girl than I have,not funny,0
3663,"my boyfriend's 19th birthday, I decided to dress up as a sexy cat girl for him, complete with ears, tail, matching sexy underwear, collar and leash","my boyfriend's 19th birthday, I decided to dress up as a sexy cat girl for him, complete with ears, tail, matching sexy underwear, collar and leash",not funny,0
2718,"Leave it in!! I'm getting wet, and its already in too deep!!","Leave it in!! I'm getting wet, and its already in too deep!!",funny,1
335,arrived home to find I'd been broken in to,arrived home to find I'd been broken in to,not funny,0
551,"was in an elevator, and the hot girl who lives in my building and who I have a crush on got in","was in an elevator, and the hot girl who lives in my building and who I have a crush on got in",not funny,0
2114,was at the mall with my mom,was at the mall with my mom,not funny,0
1716,mom asked if she could use my red dress for her two-week trip to the Caribbean,mom asked if she could use my red dress for her two-week trip to the Caribbean,not funny,0
1942,came home to find that my room had been ransacked,came home to find that my room had been ransacked,not funny,0
2347,You stuck it WHERE?,You stuck it WHERE?,funny,1
2029,"a gynecologist's appointment, I was privileged to have 7 co-ed nursing students stare at my vagina for 25 minutes as part of their training","a gynecologist's appointment, I was privileged to have 7 co-ed nursing students stare at my vagina for 25 minutes as part of their training",not funny,0
718,the first time I had sex with a guy I really like,the first time I had sex with a guy I really like,not funny,0
2858,"It's so juicy, it's running down my face.","It's so juicy, it's running down my face.",funny,1
140,"Oh my goodness, that's enormous. It's almost the size and weight of the phone.","Oh my goodness, that's enormous. It's almost the size and weight of the phone.",funny,1
1880,"I can feel it, but I don't know who it is.","I can feel it, but I don't know who it is.",funny,1
1097,You can try! I've been sucking on this thing for ten minutes and haven't gotten anything.,You can try! I've been sucking on this thing for ten minutes and haven't gotten anything.,funny,1
1029,"forget about the wrapper, I want it in my mouth now!!!","forget about the wrapper, I want it in my mouth now!!!",funny,1
3638,discovered my parents took me to a specialist when I was a baby because they thought I had a facial deformity,discovered my parents took me to a specialist when I was a baby because they thought I had a facial deformity,not funny,0
583,There's just something about Papa John's sauce,There's just something about Papa John's sauce,funny,1
1841,got stoned at a party for the first time,got stoned at a party for the first time,not funny,0
3861,was serving a family at the restaurant where I work,was serving a family at the restaurant where I work,not funny,0
930,I took yours out earlier because it was so small.,I took yours out earlier because it was so small.,funny,1
2819,found out my girlfriend had sex with three different guys in one day,found out my girlfriend had sex with three different guys in one day,not funny,0
2575,There should be a big black one in there.,There should be a big black one in there.,funny,1
1628,"found out that I was adopted, now my gay brother thinks it's acceptable to tell me that he's always wanted to have sex with me","found out that I was adopted, now my gay brother thinks it's acceptable to tell me that he's always wanted to have sex with me",not funny,0
102,"come home to find my nephew holding pieces of my new $3,500 Sony Video Camera","come home to find my nephew holding pieces of my new $3,500 Sony Video Camera",not funny,0
1866,"saw a video of me last night, hammered, climbing my wardrobe screaming I WANT TO GO TO NARNIA naked","saw a video of me last night, hammered, climbing my wardrobe screaming I WANT TO GO TO NARNIA naked",not funny,0
3628,Are you pushing it in far enough? That might be why it's not turned on.,Are you pushing it in far enough? That might be why it's not turned on.,funny,1
1884,"to be cute, I told my soon-to-be husband he was the ying to my yang","to be cute, I told my soon-to-be husband he was the ying to my yang",not funny,0
3202,"was so excited to play the video game I just bought, I decided to read the manual in the game","was so excited to play the video game I just bought, I decided to read the manual in the game",not funny,0
3343,was having sex with my girlfriend of nine months when she gets a phone call and decides to answer it,was having sex with my girlfriend of nine months when she gets a phone call and decides to answer it,not funny,0
3846,met my father for the first time since I was a baby,met my father for the first time since I was a baby,not funny,0
2144,OMG it's so big I can hardly get my mouth around it!,OMG it's so big I can hardly get my mouth around it!,funny,1
2233,snuck into my brother's room to scare him,snuck into my brother's room to scare him,not funny,0
208,sparred for Tae Kwon Do.,sparred for Tae Kwon Do.,not funny,0
1193,Jackson died,Jackson died,not funny,0
724,I like the big ones,I like the big ones,funny,1
3684,was showing my Mom how to use the Internet on her phone,was showing my Mom how to use the Internet on her phone,not funny,0
19,"my flight to Vegas, I was wishing that a really cute guy would come sit in the seat next to mine","my flight to Vegas, I was wishing that a really cute guy would come sit in the seat next to mine",not funny,0
3820,pissed my younger brother off,pissed my younger brother off,not funny,0
54,"Well, it was all the way down, then Jenny brought it up some, and Kristin got it all the way up.","Well, it was all the way down, then Jenny brought it up some, and Kristin got it all the way up.",funny,1
1859,my hands hurt can we take a break.,my hands hurt can we take a break.,funny,1
1088,"I love it so much! Look, it's pink on the inside!","I love it so much! Look, it's pink on the inside!",funny,1
2829,my first meeting with business partners as I am new to the team,my first meeting with business partners as I am new to the team,not funny,0
2968,was getting changed in front of my room mate of two years,was getting changed in front of my room mate of two years,not funny,0
3161,grandma walked into my room and asked if the thing lying on my nightstand was a computer,grandma walked into my room and asked if the thing lying on my nightstand was a computer,not funny,0
1537,woke up finding myself violently humping my pillow,woke up finding myself violently humping my pillow,not funny,0
2998,Mmm...it's right in front of me and I want it in my mouth.,Mmm...it's right in front of me and I want it in my mouth.,funny,1
2717,It sucks because the grass is all wet. Slippery balls and yuckkk.,It sucks because the grass is all wet. Slippery balls and yuckkk.,funny,1
750,"doctor examined my wrist, which is completely swollen and painful","doctor examined my wrist, which is completely swollen and painful",not funny,0
3005,That's okay I like mine tight.,That's okay I like mine tight.,funny,1
1126,girlfriend sent me a naked picture of herself and I wish she hadn't,girlfriend sent me a naked picture of herself and I wish she hadn't,not funny,0
2130,my birthday,my birthday,not funny,0
2170,Put it in and then you can come inside.,Put it in and then you can come inside.,funny,1
3070,"I put it in my mouth and I told him it tasted great, but OMG it made me want to gag so bad.","I put it in my mouth and I told him it tasted great, but OMG it made me want to gag so bad.",funny,1
2436,finally had sex with this great guy I've been seeing,finally had sex with this great guy I've been seeing,not funny,0
2037,It's shorter than I remember!,It's shorter than I remember!,funny,1
3710,"dad woke me up by shaking me and saying If you're not up in two minutes, I'm lighting a firecracker in your room","dad woke me up by shaking me and saying If you're not up in two minutes, I'm lighting a firecracker in your room",not funny,0
1568,flew to see my long distance boyfriend who I haven't seen in 6 months,flew to see my long distance boyfriend who I haven't seen in 6 months,not funny,0
2590,got hypnotized in front of my entire school,got hypnotized in front of my entire school,not funny,0
2381,"Well, I can't do it as fast with my bad arm.","Well, I can't do it as fast with my bad arm.",funny,1
3868,girlfriend thought it would be sexy to stick her finger up my ass during sex,girlfriend thought it would be sexy to stick her finger up my ass during sex,not funny,0
2578,"I don't mind that it's skinny, it's just not long enough.","I don't mind that it's skinny, it's just not long enough.",funny,1
2518,was typing up a love letter on my computer,was typing up a love letter on my computer,not funny,0
3522,had to explain to my boyfriend that the reason I don't want to stay overnight at his house is because I still occasionally wet the bed,had to explain to my boyfriend that the reason I don't want to stay overnight at his house is because I still occasionally wet the bed,not funny,0
1146,babysat my neighbour's spoilt bratty twins,babysat my neighbour's spoilt bratty twins,not funny,0
2262,Are you a vegetarian?,Are you a vegetarian?,funny,1
3741,"When I get this thing in my hands, I just can not control myself","When I get this thing in my hands, I just can not control myself",funny,1
2488,wife was complaining she always has to put up the Christmas tree,wife was complaining she always has to put up the Christmas tree,not funny,0
38,I take most of my shots in the behind.,I take most of my shots in the behind.,funny,1
3285,boyfriend was going down on me,boyfriend was going down on me,not funny,0
2703,I liked the big balls better.,I liked the big balls better.,funny,1
1076,English teacher told me that I failed my grammar test,English teacher told me that I failed my grammar test,not funny,0
2840,repaired a boiler for a wealthy guy in a big house,repaired a boiler for a wealthy guy in a big house,not funny,0
3408,woke up after a dream where I got it good from no other than Schwarzenegger,woke up after a dream where I got it good from no other than Schwarzenegger,not funny,0
339,rushed home to tell my parents my girlfriend had accepted my proposal,rushed home to tell my parents my girlfriend had accepted my proposal,not funny,0
1528,work I went to the parking lot to my car to go home,work I went to the parking lot to my car to go home,not funny,0
2637,boyfriend asked how I could go to the bathroom and leave my tampon in at the same time,boyfriend asked how I could go to the bathroom and leave my tampon in at the same time,not funny,0
2207, i almost had that in my face, i almost had that in my face,funny,1
293,"When he turns it up, it goes so hard it hurts...Like it made me cry.","When he turns it up, it goes so hard it hurts...Like it made me cry.",funny,1
1676,I can't get it in there!,I can't get it in there!,funny,1
3900,Do you always have to be so rough?,Do you always have to be so rough?,funny,1
3946,had a date with a guy I've had a crush on for 6 years,had a date with a guy I've had a crush on for 6 years,not funny,0
2238,"oh my knees hurt, can you remind me not to kneel next time?","oh my knees hurt, can you remind me not to kneel next time?",funny,1
978,discovered an enormous hairy spider sitting in the bathtub,discovered an enormous hairy spider sitting in the bathtub,not funny,0
3009,Put it in deep and don't pull out.,Put it in deep and don't pull out.,funny,1
2627,was doing a strip tease for my husband,was doing a strip tease for my husband,not funny,0
2168, I had to press it really hard so the sticky stuff would come out., I had to press it really hard so the sticky stuff would come out.,funny,1
1661,"It was long, hot, and sweaty.","It was long, hot, and sweaty.",funny,1
2470,"at work at a maternity and baby clothes store, I was supposed to send out an email about our Beat the Clock sale","at work at a maternity and baby clothes store, I was supposed to send out an email about our Beat the Clock sale",not funny,0
2410,husband and I were talking about names for our expectant child,husband and I were talking about names for our expectant child,not funny,0
811,"boyfriend was coming over so I bought this sexy corset, some fishnets, silettos and see-through thong","boyfriend was coming over so I bought this sexy corset, some fishnets, silettos and see-through thong",not funny,0
479,Why won't it go in? It's so small!,Why won't it go in? It's so small!,funny,1
2697,mom was really mad at me and I was driving her to the grocery store,mom was really mad at me and I was driving her to the grocery store,not funny,0
974,had sex with my girlfriend,had sex with my girlfriend,not funny,0
1295,"was mowing the lawn of my brand new house, located in a very nice neighborhood (I am a hispanic male), and a lady in her nice white cadillac drove up and asked me, in extremely broken spanish, if I could mow her lawn too","was mowing the lawn of my brand new house, located in a very nice neighborhood (I am a hispanic male), and a lady in her nice white cadillac drove up and asked me, in extremely broken spanish, if I could mow her lawn too",not funny,0
726,neighbor knocked on my door and left a note that said Please stop singing in the shower,neighbor knocked on my door and left a note that said Please stop singing in the shower,not funny,0
1421,decided to change my boyfriend's background on his phone,decided to change my boyfriend's background on his phone,not funny,0
3081,working as a hotel guard I found a homeless man lying in the grass,working as a hotel guard I found a homeless man lying in the grass,not funny,0
3569," I'm suprised that nut lasted that long, with it being finger tight."," I'm suprised that nut lasted that long, with it being finger tight.",funny,1
2832,lied when my therapist asked why I preferred Tuesday morning appointments,lied when my therapist asked why I preferred Tuesday morning appointments,not funny,0
1008,"Now let's do this loud and hard and fast, like it was meant to be done.","Now let's do this loud and hard and fast, like it was meant to be done.",funny,1
3448,Hey can you pull it out so I can go down?,Hey can you pull it out so I can go down?,funny,1
1228,"took a bike ride to enjoy the weather and stopped for a break on the sidewalk of an overpass, taking in the view of the beautiful hills","took a bike ride to enjoy the weather and stopped for a break on the sidewalk of an overpass, taking in the view of the beautiful hills",not funny,0
2628,an argument with my daughter she screamed everyone hates you! and stormed off.,an argument with my daughter she screamed everyone hates you! and stormed off.,not funny,0
434,32 inches is too big for the bedroom.,32 inches is too big for the bedroom.,funny,1
2632,Let's wait until it gets thick before we put it in something.,Let's wait until it gets thick before we put it in something.,funny,1
2267,"That sounds painful, ","That sounds painful, ",funny,1
2802,"Don't blow yet, just try fingering it first.","Don't blow yet, just try fingering it first.",funny,1
2320,asked my boyfriend to try and man up and act a bit tougher,asked my boyfriend to try and man up and act a bit tougher,not funny,0
3271,Why are you so hard right now?,Why are you so hard right now?,funny,1
2113,doctor told me to buy some KY Jelly and a dildo to help loosen me up so sex isn't so painful,doctor told me to buy some KY Jelly and a dildo to help loosen me up so sex isn't so painful,not funny,0
2279,was watching a horror movie with my girlfriend,was watching a horror movie with my girlfriend,not funny,0
2316,I knew it was coming but it surprised me anyway.,I knew it was coming but it surprised me anyway.,funny,1
2363,was told by my mom that I'm a terrible person because I won't help my brother get a girlfriend,was told by my mom that I'm a terrible person because I won't help my brother get a girlfriend,not funny,0
561,There's no way I can vault over that!,There's no way I can vault over that!,funny,1
2986,"OW, why am I always the one taking balls to the face?!","OW, why am I always the one taking balls to the face?!",funny,1
205,"I went to bed, I watched a terrifying movie with zombies","I went to bed, I watched a terrifying movie with zombies",not funny,0
1682,found out that my son is not really gay,found out that my son is not really gay,not funny,0
3247,"oh yea, right there. rub it harder.","oh yea, right there. rub it harder.",funny,1
1516,was naked on top of my boyfriend looking lovingly into his eyes,was naked on top of my boyfriend looking lovingly into his eyes,not funny,0
2706,"Just stick that wherever it fits, there's gotta be a big enough hole somewhere.","Just stick that wherever it fits, there's gotta be a big enough hole somewhere.",funny,1
658,"ya, guys are in and out before you even get your pants down","ya, guys are in and out before you even get your pants down",funny,1
3718,came home to my wife crying,came home to my wife crying,not funny,0
2291,wanted to surprise my boyfriend by dressing up in sexy lingerie,wanted to surprise my boyfriend by dressing up in sexy lingerie,not funny,0
2374,"came back from a hike to see my trailer rocking, as well as some strange but obvious noises coming from it","came back from a hike to see my trailer rocking, as well as some strange but obvious noises coming from it",not funny,0
89,tampon string was hanging from my bathing suit,tampon string was hanging from my bathing suit,not funny,0
644,was taking a nap,was taking a nap,not funny,0
760,had to go to the police station to pick up my 42 year old dad,had to go to the police station to pick up my 42 year old dad,not funny,0
1050,"found out that not only has my father been cheating on my mother with another woman, but they have a child together with the same name as me","found out that not only has my father been cheating on my mother with another woman, but they have a child together with the same name as me",not funny,0
2225,"Stop jerking it so hard,its gonna break!","Stop jerking it so hard,its gonna break!",funny,1
823,"had to run to catch my train, so I didn't get the chance to buy a ticket","had to run to catch my train, so I didn't get the chance to buy a ticket",not funny,0
1234,girlfriend of ten months sent me a picture message of her making out with a guy,girlfriend of ten months sent me a picture message of her making out with a guy,not funny,0
1893,"Aww, I just needed two more inches.","Aww, I just needed two more inches.",funny,1
2774,OK... I swallowed!,OK... I swallowed!,funny,1
1520,wife and I decided it would be funny to pull a prank on her family who we were going to see for dinner,wife and I decided it would be funny to pull a prank on her family who we were going to see for dinner,not funny,0
3063,was babysitting a 7 year old girl and we were eating chocolate covered nuts,was babysitting a 7 year old girl and we were eating chocolate covered nuts,not funny,0
3090,"little brother was playing with my cat, getting it to chase a laser pointer","little brother was playing with my cat, getting it to chase a laser pointer",not funny,0
143,boyfriend sent me a text saying to call him,boyfriend sent me a text saying to call him,not funny,0
785,The balls are just hanging there!,The balls are just hanging there!,funny,1
2050,lubricates it so it can easily go in and out.,lubricates it so it can easily go in and out.,funny,1
1864, it was big and black so I had to run., it was big and black so I had to run.,funny,1
2156,"That's good, because no matter how wet you get her, it still won't penetrate!","That's good, because no matter how wet you get her, it still won't penetrate!",funny,1
2433,parents told me about how they met,parents told me about how they met,not funny,0
2855,got mugged by someone wearing a bear suit,got mugged by someone wearing a bear suit,not funny,0
171,was coaching a little league soccer game,was coaching a little league soccer game,not funny,0
412,mom is going with me for a general check-up at the doctor's office,mom is going with me for a general check-up at the doctor's office,not funny,0
2407,I can't get it out!,I can't get it out!,funny,1
416,went out to dinner with my brother,went out to dinner with my brother,not funny,0
2455,"Well, I heard you say my name so I came as fast as I could.","Well, I heard you say my name so I came as fast as I could.",funny,1
1294,"cousin and I found out that when a girl puts a flower in the right side of her hair, it means she's available","cousin and I found out that when a girl puts a flower in the right side of her hair, it means she's available",not funny,0
2773,"typed an essay on my friend's computer, so she forwarded it to me in a email and she made the subject here bitch as a joke","typed an essay on my friend's computer, so she forwarded it to me in a email and she made the subject here bitch as a joke",not funny,0
3499,was in line in the grocery store with my 3 year old son,was in line in the grocery store with my 3 year old son,not funny,0
364,was teaching a swimming lesson to 6-7 year old boys and girls,was teaching a swimming lesson to 6-7 year old boys and girls,not funny,0
2398,family and I were at a restaurant,family and I were at a restaurant,not funny,0
2770,picked up my 4-year-old daughter from day care,picked up my 4-year-old daughter from day care,not funny,0
740,tried to prove to my dad that he snores by secretly putting a tape recorder under his bed,tried to prove to my dad that he snores by secretly putting a tape recorder under his bed,not funny,0
73,was watching Free Willy with my boyfriend,was watching Free Willy with my boyfriend,not funny,0
3102,"Yes, but she spit it out!","Yes, but she spit it out!",funny,1
3482,"If i squirt you, then you can squirt me.","If i squirt you, then you can squirt me.",funny,1
1265,showed up at my apartment demanding to look inside,showed up at my apartment demanding to look inside,not funny,0
2208,It was horrible...probably the most disgusting thing I ever put in my mouth! It just kept gushing out.,It was horrible...probably the most disgusting thing I ever put in my mouth! It just kept gushing out.,funny,1
2360,was outside eating my lunch when an old man pulled his pants down and took a dump on the sidewalk next to me,was outside eating my lunch when an old man pulled his pants down and took a dump on the sidewalk next to me,not funny,0
1988,surprised my four year old daughter with a stuffed dinosaur,surprised my four year old daughter with a stuffed dinosaur,not funny,0
3717,We were grabbing some balls and they kept slipping out of our hands,We were grabbing some balls and they kept slipping out of our hands,funny,1
1492,wife thinks I will agree to anything she says if she just pleasures me orally,wife thinks I will agree to anything she says if she just pleasures me orally,not funny,0
2202,boyfriend proposed to me at the zoo,boyfriend proposed to me at the zoo,not funny,0
1216,It's stuck! Help me get it out!,It's stuck! Help me get it out!,funny,1
2962,oh sorry it was so little I didn't even notice it,oh sorry it was so little I didn't even notice it,funny,1
2099,was easter and I thought it might be fun to look for eggs with my little brother,was easter and I thought it might be fun to look for eggs with my little brother,not funny,0
3656,"was preparing a dinner for some business associates, in hopes of closing the deal on a promotion","was preparing a dinner for some business associates, in hopes of closing the deal on a promotion",not funny,0
1998,you gotta ride that,you gotta ride that,funny,1
2945,I don't know where to put it,I don't know where to put it,funny,1
2356,"just squirt it in my mouth, but make sure you aim, I don't want it to get all over my face.","just squirt it in my mouth, but make sure you aim, I don't want it to get all over my face.",funny,1
631,was at the doctors office after throwing up for the past week,was at the doctors office after throwing up for the past week,not funny,0
3036,"Too big, I could ride that thing like a horse.","Too big, I could ride that thing like a horse.",funny,1
3716,found out my angry ex girlfriend put Nair in my shampoo before moving out of my dorm,found out my angry ex girlfriend put Nair in my shampoo before moving out of my dorm,not funny,0
2888,"oops, is that ok?","oops, is that ok?",funny,1
1080,car in front of me was going slow and I flashed my lights and honked,car in front of me was going slow and I flashed my lights and honked,not funny,0
1405,walked past a church with a bunch of people standing outside waiting for the bride and groom to walk out,walked past a church with a bunch of people standing outside waiting for the bride and groom to walk out,not funny,0
632,went up to a secluded mountain my boyfriend took me to for our first date,went up to a secluded mountain my boyfriend took me to for our first date,not funny,0
1456,"You know, it actually feels better the farther in you go. Once you're all the way in, it feels perfect.","You know, it actually feels better the farther in you go. Once you're all the way in, it feels perfect.",funny,1
2035,"boyfriend asked me out to dinner, which we never do","boyfriend asked me out to dinner, which we never do",not funny,0
2621,Oh My God i'm craving a foot long,Oh My God i'm craving a foot long,funny,1
1851,mom told my boyfriend all about how she had to be a parent volunteer when I was in kindergarten,mom told my boyfriend all about how she had to be a parent volunteer when I was in kindergarten,not funny,0
3280,This sucks I'm all wet and I don't know where I am,This sucks I'm all wet and I don't know where I am,funny,1
1802,What happened to the rubber?,What happened to the rubber?,funny,1
2229," It's big, it's slow and it's gonna be long."," It's big, it's slow and it's gonna be long.",funny,1
178,"Alright, I'm going to need one of you manly men to put some wood in for me.","Alright, I'm going to need one of you manly men to put some wood in for me.",funny,1
498,girlfriend updated her Facebook status when I was with her,girlfriend updated her Facebook status when I was with her,not funny,0
3592, You have to jerk it off to get it to come out, You have to jerk it off to get it to come out,funny,1
484,walked in on my boyfriend of 5 years getting intimate with my best friend,walked in on my boyfriend of 5 years getting intimate with my best friend,not funny,0
3132,"found out that whilst I was asleep last night, my boyfriend was playing on his XBox","found out that whilst I was asleep last night, my boyfriend was playing on his XBox",not funny,0
2246,"I walked into my class, someone shouted at me, Wild Snorlax Appeared! Use Your Ultra Balls!, since I am overweight and everyone in class laughed at me","I walked into my class, someone shouted at me, Wild Snorlax Appeared! Use Your Ultra Balls!, since I am overweight and everyone in class laughed at me",not funny,0
2561,mother called me downstairs to give me what I assumed was going to be The Talk (About four years too late),mother called me downstairs to give me what I assumed was going to be The Talk (About four years too late),not funny,0
3054,"class was focusing on discrimination, and our teacher asked us if anyone had ever felt discriminated against","class was focusing on discrimination, and our teacher asked us if anyone had ever felt discriminated against",not funny,0
877,was babysitting a new child,was babysitting a new child,not funny,0
1166,He just shoved his head in between my legs!,He just shoved his head in between my legs!,funny,1
1689,I'll give you some cream,I'll give you some cream,funny,1
1340,first graders released the butterflies we've been raising,first graders released the butterflies we've been raising,not funny,0
3877,boyfriend decided to come over and surprise me,boyfriend decided to come over and surprise me,not funny,0
3215,"Knead it first, then you gotta suqeeze to get the white stuff out","Knead it first, then you gotta suqeeze to get the white stuff out",funny,1
759,was cleaning one of my elderly patient's teeth,was cleaning one of my elderly patient's teeth,not funny,0
2218,Why'd you take it out?! Put it back in!,Why'd you take it out?! Put it back in!,funny,1
1597,ring hockey.,ring hockey.,funny,1
1356,"Honey, do you want pink or brown?","Honey, do you want pink or brown?",funny,1
3394,guy asked for my number,guy asked for my number,not funny,0
1598,"It looks funny, but it feels really good","It looks funny, but it feels really good",funny,1
992,It's like I can't breathe without you inside of me.,It's like I can't breathe without you inside of me.,funny,1
2093,was in line at a checkout,was in line at a checkout,not funny,0
3792,Stop sliding it in so hard! You're going to break it!,Stop sliding it in so hard! You're going to break it!,funny,1
3378,"I was okay, then I just started getting all wet and I didn't really like the feeling of it","I was okay, then I just started getting all wet and I didn't really like the feeling of it",funny,1
1843,If it weren't for me half these guys wouldn't even have wood,If it weren't for me half these guys wouldn't even have wood,funny,1
2885,It's too big we have to move it around to get it out.,It's too big we have to move it around to get it out.,funny,1
3872,was going down on my girlfriend when I noticed a hickey near her hip,was going down on my girlfriend when I noticed a hickey near her hip,not funny,0
319,"The hole is too small, it wont fit.","The hole is too small, it wont fit.",funny,1
184,dreamed that I met this beautiful girl at a restaurant and we ended up having lunch together,dreamed that I met this beautiful girl at a restaurant and we ended up having lunch together,not funny,0
2762,"omg, I don't like any of these positions!","omg, I don't like any of these positions!",funny,1
2726,I'm sorry I was riding you so hard.,I'm sorry I was riding you so hard.,funny,1
2707,"This is way too small, it just doesn't feel right.","This is way too small, it just doesn't feel right.",funny,1
2838,"I don't think I can fit another one in me, im just too full!","I don't think I can fit another one in me, im just too full!",funny,1
2028,was called by my 9 year old son's teacher,was called by my 9 year old son's teacher,not funny,0
839,"I can't do it, it hurts!","I can't do it, it hurts!",funny,1
3309,got up the nerve to text the girl I've had a crush on to ask her on a date,got up the nerve to text the girl I've had a crush on to ask her on a date,not funny,0
539,went to announce to my son that I am pregnant again,went to announce to my son that I am pregnant again,not funny,0
1154,girlfriend and I decided to change things up by having sex on her trampoline in her backyard,girlfriend and I decided to change things up by having sex on her trampoline in her backyard,not funny,0
801,How about we finger it first?,How about we finger it first?,funny,1
2245,Well now you have to eat it because you already fingered it.,Well now you have to eat it because you already fingered it.,funny,1
2556,husband came home from shopping with my 4 year old daughter and showed me a shirt she picked out herself,husband came home from shopping with my 4 year old daughter and showed me a shirt she picked out herself,not funny,0
1135,"I can't take it, its too long!","I can't take it, its too long!",funny,1
210,"was standing in a queue when an old lady turned, looked straight at me, and asked me to hold her bag","was standing in a queue when an old lady turned, looked straight at me, and asked me to hold her bag",not funny,0
3735,I was gonna blow that!,I was gonna blow that!,funny,1
65,I want the thickest one!,I want the thickest one!,funny,1
863,mother found condoms in my room,mother found condoms in my room,not funny,0
2906,son told his teacher that she has a nice rack,son told his teacher that she has a nice rack,not funny,0
2688,"ask a boy I really liked to my school's turnabout dance, I gave him a box full of 10 cupcakes that spelled out T-U-R-N-A-B-O-U-T-?","ask a boy I really liked to my school's turnabout dance, I gave him a box full of 10 cupcakes that spelled out T-U-R-N-A-B-O-U-T-?",not funny,0
3853,"I don't know about your toothbrush, but my finger did a pretty good job this morning","I don't know about your toothbrush, but my finger did a pretty good job this morning",funny,1
1132,I could get this in! I could get this in! I just need to squeeze it tight and push it in quickly.,I could get this in! I could get this in! I just need to squeeze it tight and push it in quickly.,funny,1
1026,"was talking to this girl who I thought was really nice, we were having an amazing conversation, and as we stared deeply in one another's eyes she asked me Has anyone ever seen you take a shit?.","was talking to this girl who I thought was really nice, we were having an amazing conversation, and as we stared deeply in one another's eyes she asked me Has anyone ever seen you take a shit?.",not funny,0
2328,I shouldn't yell or it might come in my mouth.,I shouldn't yell or it might come in my mouth.,funny,1
341,spent the whole day seeing how many licks it would take to get to the center of a Tootsie Roll Pop: 763,spent the whole day seeing how many licks it would take to get to the center of a Tootsie Roll Pop: 763,not funny,0
3020,I want to ride that big banana!,I want to ride that big banana!,funny,1
875,spent two hours making a cake that I'd promised my class for weeks,spent two hours making a cake that I'd promised my class for weeks,not funny,0
1506,5 year old son and I went out,5 year old son and I went out,not funny,0
372,"I was having sex with my girlfriend, I was struck with a white-hot pain, and in the confusion thought her vagina had contracted hard","I was having sex with my girlfriend, I was struck with a white-hot pain, and in the confusion thought her vagina had contracted hard",not funny,0
2259,ten year old son realized something,ten year old son realized something,not funny,0
889,finally worked up the courage to tell my mom that I'm gay,finally worked up the courage to tell my mom that I'm gay,not funny,0
3412,found out my mom paid my best friend $20 to be my friend when we were 10,found out my mom paid my best friend $20 to be my friend when we were 10,not funny,0
2941,"Whew, this is a really tight fit but I'm about to get it off.","Whew, this is a really tight fit but I'm about to get it off.",funny,1
2955,Looks like someone trimmed that bush.,Looks like someone trimmed that bush.,funny,1
1325,"learned that when blender jars aren't locked, they fly off the blender, into the air, hit you in the head and explode all over your kitchen","learned that when blender jars aren't locked, they fly off the blender, into the air, hit you in the head and explode all over your kitchen",not funny,0
2402,went to get a condom because my boyfriend and I were going to have sex for the first time,went to get a condom because my boyfriend and I were going to have sex for the first time,not funny,0
3405,met up with an old high school friend who I used to make fun of because he put so much effort into his studies,met up with an old high school friend who I used to make fun of because he put so much effort into his studies,not funny,0
96,"it's too big, I can't receive it.","it's too big, I can't receive it.",funny,1
2605,It squirted all over my face and hands!,It squirted all over my face and hands!,funny,1
2674,went to the waterpark and my kids were fighting so I grounded them both,went to the waterpark and my kids were fighting so I grounded them both,not funny,0
3639,was picking my daughter up at day care,was picking my daughter up at day care,not funny,0
129,grandma gave me the 'abstinence' speech,grandma gave me the 'abstinence' speech,not funny,0
2119,Can this be over soon? My butt hurts so bad.,Can this be over soon? My butt hurts so bad.,funny,1
1635,"ok this is gonna be very hard with four people, so who would like to suck first","ok this is gonna be very hard with four people, so who would like to suck first",funny,1
1985,decided to watch some porn before bed,decided to watch some porn before bed,not funny,0
3830,was texting the girl I am in love with,was texting the girl I am in love with,not funny,0
2619,felt like adding my real middle name to my facebook name to make it look more professional,felt like adding my real middle name to my facebook name to make it look more professional,not funny,0
3144,received a diamond ring in Mafia Wars (a facebook app) from my boyfriend of 3 years,received a diamond ring in Mafia Wars (a facebook app) from my boyfriend of 3 years,not funny,0
3296,was walking around in the mall when I dropped my purse,was walking around in the mall when I dropped my purse,not funny,0
370,"work, I was accidentally knocked down a long flight of stairs","work, I was accidentally knocked down a long flight of stairs",not funny,0
1788,"if you go down low and pull out in the corner, your gonna get back tapped by 4 different guys","if you go down low and pull out in the corner, your gonna get back tapped by 4 different guys",funny,1
2504,boyfriend told me that we would be living out one of his fantasies,boyfriend told me that we would be living out one of his fantasies,not funny,0
2116,"...I got tired of looking at it, so I put it in my mouth.","...I got tired of looking at it, so I put it in my mouth.",funny,1
1820,6 year old daughter somehow learned about sex,6 year old daughter somehow learned about sex,not funny,0
994,little 7 year old brother asked me what horny meant whilst in the car with my parents,little 7 year old brother asked me what horny meant whilst in the car with my parents,not funny,0
881,Right i'll go down on this one,Right i'll go down on this one,funny,1
737," Yeah, look how wide her mouth opens!"," Yeah, look how wide her mouth opens!",funny,1
231,had a bath in the bathroom we are currently renovating,had a bath in the bathroom we are currently renovating,not funny,0
377,I just suck on it till the juice comes out.,I just suck on it till the juice comes out.,funny,1
