sentence,label,idx
"Tactile stimuli perceived by the antennae cause the isolated females to produce gregarious offspring in the desert locust, Schistocerca gregaria.",1,394
"Tumbling toast, Murphy's Law and the fundamental constants",1,78
Facebook use predicts declines in subjective well-being in young adults.,1,1565
Direct and interactive effects of narcissism and power on overconfidence,1,1418
Photonic microwave filter with negative coefficients based on WDM techniques,0,2088
"Soapsuds, Space, and Sociability: A Participant Observation of the Laundromat.",1,263
The Babymaker : Fertility Fraud and the Fall of Dr. Cecil Jacobson,1,199
"Sexting Leads to ""Risky"" Sex? An Analysis of Sexting Behaviors in a Nonuniversity-Based, Older Adult Population.",1,1667
Relationships of Toe-length Ratios to Finger-length Ratios Foot Preference and Wearing of Toe Rings,1,241
The case of the haunted scrotum.,1,722
"Epidemiological study of socioeconomic factors and clinical findings in Hodgkin's disease, and reanalysis of previous data regarding chemical exposure.",0,2176
"Down syndrome in Down House: trisomy 21, GATA1 mutations, and Charles Darwin.",0,2553
Quantitative Doppler flowmetry of the portal vein in hepatic allografts: initial results in animal and human subjects,0,2326
Koro: The Psychological Disappearance of the Penis.,1,1059
Hypertension and vascular dynamics in men and women with metabolic syndrome.,0,2141
Higher Income Is Associated With Less Daily Sadness but not More Daily Happiness,1,800
Protagonist: endoscopic surveillance of patients with Barrett's oesophagus.,0,2562
"Aquatic nematodes from Ethiopia VIII; Enoplids, with descriptions of Brevitobrilus fesehai n.sp. and B. tsalolikhini n.sp. (Enoplida: Nematoda)",0,1755
A Performer's Guide to Theatrical Elements in Selected Trombone Literature,1,382
Agnosia for accents in primary progressive aphasia,0,2762
Efficiently solvable special cases of bottleneck travelling salesman problems,0,1975
"Female orgasm rates are largely independent of other traits: Implications for ""female orgasmic disorder"" and evolutionary theories of orgasm",1,1692
"Holy PTSD, Batman!: An Analysis of the Psychiatric Symptoms of Bruce Wayne",1,1037
Famous faces as icons. The illusion of being an expert in the recognition of famous faces.,1,1211
P300-based acuity estimation in imitated amblyopia,0,3042
Neural correlates of autobiographical memory retrieval in children and adults.,0,3022
Patterns of Use of Alcohol Cannabis and Tobacco in a Student Population,1,1495
PCB Embedded Bondwire Inductors With Discrete Thin-Film Magnetic Core for Power Supply in Package,0,2013
Flotation Materials for Aerial Delivery of Acetaminophen Toxic Baits to Brown Tree Snakes.,1,1516
Effect of Ale Garlic and Soured Cream on the Appetite of Leeches.,1,107
Dogs are Sensitive to Small Variations of the Earth's Magnetic Field,1,86
A Theory of Prostitution.,1,1227
Martial arts: time needed for training.,1,1040
Here comes Santa Claus: what is the evidence?,1,475
Frozen: A fat tale of immigration,1,1196
"Treatment of ""Pernicious Anaemia of Pregnancy"" and ""Tropical Anaemia"" with Special Reference to Yeast Extract as a Curative Agent",1,1143
Mapping value based planning and extensively trained choice in the human brain,0,2902
"Reply to 'Factors influencing the outcome of polypoidal choroidal vasculopathy following combined treatment with photodynamic therapy and intravitreal ranibizumab""",0,2690
The young and the clueless,1,432
What Are Burpless Cucumbers?,1,1527
Use of Hands and Feet of Two-toed Sloths (Choloepus hoffmanni) during Climbing and Terrestrial Locomotion,1,514
A prospective non-randomised single-center study comparing laparoscopic and robotic distal pancreatectomy,0,2491
The Tea Bag Experiment: More Evidence on Incentives in Mail Surveys.,1,1352
Experimental analysis of a cyclone tribocharging device for free-fall triboelectric separation of plastic particles,0,2064
Keep your fingers crossed!: how superstition improves performance.,1,634
Correction: When Less Is More: Non-monotonic Spike Sequence Processing in Neurons,0,3293
Alphabet Poems: A Brief History,1,630
"Ultrasonographic Monitoring of Artificially Stimulated Ejaculation in Three Rhinoceros Species (Ceratotherium Simum, Diceros Bicornis, Rhinoceros Unicornus).",1,1657
Praxis and language are linked: Evidence from co-lateralization in individuals with atypical language dominance,0,3018
Are the Very Happy Too Happy?,1,1340
"Response to Letter to the Editor on ""Utility of Endoanal Ultrasonography in Assessment of Primary and Recurrent Anal Fistulas and for Detection of Associated Anal Sphincter Defects""",0,2195
Phototherapy - Traditional and Nontraditional,0,2510
Maintenance and Manipulation in Spatial Working Memory: Dissociations in the Prefrontal Cortex,0,2772
Awakening Effects of Simulated Sonic Booms and Aircraft Noise on Men and Women.,1,346
Feasibility of Total Gastrectomy with D2 Lymphadenectomy for Gastric Cancer and Predictive Factors for Its Short- and Long-Term Outcomes,0,2541
Switching to second-line antiretroviral therapy in resource-limited settings: comparison of programmes with and without viral load monitoring.,0,2589
Systematic perceptual distortion of 3D slant by disconjugate eye movements,0,3173
The distribution of cholecystokinin and vasoactive intestinal peptide in rhesus monkey brain as determined by radioimmunoassay,0,3213
Swallowed and aspirated dental prostheses and instruments in clinical dental practice: a report of five cases and a proposed management algorithm.,1,311
Expletives: Neurolinguistic and Neurobehavioral Perspectives on Swearing,1,736
"Relationship of Stress, Distress, and Inadequate Coping Behaviors to Periodontal Disease",1,188
Symptoms Across the Menstrual Cycle in Women With Irritable Bowel Syndrome,0,2501
Reproducibility of brain activation during auditory verbal hallucinations,0,2993
"Forensic approach to an archaeological casework of ""vampire"" skeletal remains in Venice: odontological and anthropological prospectus.",1,678
Scalp Hair Length.,1,204
Reduced Thickness of Medial Orbitofrontal Cortex in Smokers,0,3378
Christmas gingerbread (Lebkuchen) and Christmas cheer--review of the potential role of mood elevating amphetamine-like compounds formed in vivo and in furno.,1,416
Optimizing the Sensory Characteristics and Acceptance of Canned Cat Food: Use of a Human Taste Panel.,1,517
Jesus the Strategic Leader.,1,918
Acute ST-Elevation Myocardial Infarction in Patients Hospitalized for Noncardiac Conditions,0,2314
Feeding Ecology and Social Organization of Wildcats (Felis silvestris) and Domestic Cats (Felis catus) in Scotland.,1,345
Sex Differences in Response to Relationship Threats in England and Romania,1,1589
The Benslimane's Artistic Model for Leg Beauty.,1,295
Viscoelasticity: Why Plastic Bags Give Way When You Are Halfway Home.,1,1097
Vision of Integrated Happiness Accounting System in China.,1,905
Testing the Validity of the Danish Urban Myth that Alcohol Can Be Absorbed Through Feet: Open Labelled Self Experimental Study,1,643
Power and Time Allocation Between Multiple Channels in Cognitive Radio Networks,0,1978
Executive impairment in Parkinson's disease: Response automaticity and task switching,0,2973
Criteria in Sentinel Lymph Nodes of Melanoma Patients that Predict Involvement of Nonsentinel Lymph Nodes,0,2597
Genes for dwarfing and photoperiod flowering response inPharbitis nil choisy,0,1784
The Protective Effects of Achyranthes bidentata Polypeptides on Rat Sciatic Nerve Crush Injury Causes Modulation of Neurotrophic Factors,0,2950
Robust Stabilization of Non-Minimum Phase Nonlinear Systems Using Extended High-Gain Observers,0,2124
Decreased rate of benzo(a)pyrene-induced sister chromatid exchange in fibroblast cultures from patients with lung cancer,0,2515
The effect of gender and alcohol placement in the processing of sexual intent.,1,1169
Work for the Hairdressers: The Production of de Prony's Logarithmic and Trigonometric Tables.,1,594
"Despite limitations in content range, the SCIM-III is reproducible and a valid indicator of physical function in youths with spinal cord injury and dysfunction",0,2945
Effects of hardware heterogeneity on the performance of SVM Alzheimer's disease classifier,0,2704
"The ""Smellscape"" of Mother's Breast: Effects of Odor Masking and Selective Unmasking on Neonatal Arousal, Oral and Visual Response",1,261
Pharyngeal Irritation After Eating Cooked Tarantula.,1,833
Alcohol Hangover and Managerial Effectiveness,1,1344
Zoster paresis: Asymptomatic MRI lesions far beyond the site of rash and focal weakness,0,3198
Limited-capacity mechanisms of visual discrimination,0,2920
A Case Study of Idol Immersion in the Context of Urban Lake Management Religious Activities and Management of Water Bodies,1,1116
Does Television Rot Your Brain? New Evidence from the Coleman Study,1,501
Are we improving disease outcomes in IBD? A view from the epidemiology side.,0,2296
Allogeneic hematopoietic stem cell transplantation with reduced-intensity conditioning in acute lymphoblastic leukemia: a feasibility study.,0,2279
Assimilate partitioning in pigeonpea under two levels of drought and during recovery,0,1886
Application of dynamic programming to control khuzestan water resources system,0,1943
TRAIL enhances paracetamol-induced liver sinusoidal endothelial cell death in a Bim- and Bid-dependent manner,0,2448
Floral rewards and pollination in Cytiseae (Fabaceae),0,1818
Neural Correlates for Feeling-of-Knowing An fMRI Parametric Analysis,0,3290
"Cooperation in Male Lions: Kinship, Reciprocity or Mutualism?",1,1320
Genetic risk variants of schizophrenia associated with left superior temporal gyrus volume,0,2734
"Sustained deviation of gaze direction can affect ""inverted vection"" induced by the foreground motion",0,2226
Affective-motivational influences on feedback-related ERPs in a gambling task,0,3366
Do Dogs Know Calculus?,1,1571
Role of oxidative stress in epileptic seizures,0,3199
"C:N:P ratios and stable carbon isotope compositions as indicators of organic matter sources in a riverine wetland system (Moji-guaçu River, São Paulo-Brazil)",0,1729
Phonological perception by birds: budgerigars can perceive lexical stress,0,2763
"Impacts of dam-regulated flows on channel morphology and riparian vegetation: a longitudinal analysis of Satsunai River, Japan",0,1786
Proactive and reactive control in S-R compatibility: a brain potential analysis.,0,3180
"Comment on 'Silicone oil removal after rhegmatogenous retinal detachment: comparing techniques""",0,2216
Hemispheric Asymmetry for the Auditory Recognition of True and False Statements.,1,361
Prefrontal activation may predict working-memory training gain in normal aging and mild cognitive impairment,0,3020
Cryopreservation of rooster sperm,1,621
"Poor Efficacy and Tolerability of Stavudine, Didanosine, and Efavirenz-based Regimen in Treatment-Naive Patients in Senegal",0,2424
Synchronisation of Eating Ruminating and Idling Activity by Grazing Sheep,1,987
Faces and Behinds: Chimpanzee Sex Perception,1,35
Two-way interaction of number of meetings and perceived meeting effectiveness to predict job satisfaction,1,691
Therapeutic application of repetitive transcranial magnetic stimulation: a review,0,3045
Resource Allocation for SVC Streaming Over Cooperative Vehicular Networks,0,1965
The Economic Impact of Basking in the Reflected Glory of a Super Bowl Victory.,1,377
"The Definite Article: Acknowledging ""The"" in Index Entries.",1,102
"Single-event upset in flip-chip SRAM induced by through-wafer, two-photon absorption",0,1956
Memory distortion in people reporting abduction by aliens.,1,1487
A current source density analysis of field potentials evoked in slices of visual cortex,0,2822
Elvis to Eminem: quantifying the price of fame through early mortality of European and North American rock and pop stars.,1,940
Detecting Emotion in Voice Signals in a Call Center,1,1602
Left-handed major-league baseball players and longevity re-examined,1,947
Physical activity and television watching in relation to semen quality in young men.,1,1259
Sexual selection for indicators of intelligence,1,1684
Diagnostic imaging of aortic diseases,0,2522
Prevalence of metabolic syndrome (METS) using IDF 2005 guidelines in a semi urban south Indian (Boloor Diabetes Study) population of Mangalore.,0,2349
Colombo and the clitoris.,1,1456
Symmetry-breaking phase transitions in highly concentrated semen.,1,507
Toward a Theory of Divinatory Practice.,1,1544
Effects of cocaine on honey bee dance behavior,1,1454
Roots in irrigated clay soils: Measurement techniques and responses to rootzone conditions,0,1771
Some like it hot: testosterone predicts laboratory eating behavior of spicy food.,1,1206
Circulating adhesion molecules and carotid artery structural changes in patients with noninsulin-dependent diabetes mellitus,0,2485
Shape of a Ponytail and the Statistical Physics of Hair Fiber Bundles,1,62
Increased aggression during human group contests when competitive ability is more similar.,1,1176
Priming of microglia in a DNA-repair deficient model of accelerated aging,0,3064
Potential role of allopregnanolone for a safe and effective therapy of neuropathic pain,0,3080
Continuum model for tubulin-driven neurite elongation,0,3029
Testosterone responses to competition: The opponent's psychological state makes it challenging,0,2731
Teeth in the brain: An unusual presentation of penetrating head injury,1,457
Ethnicity as a Factor in Pizza Delivery Crashes,1,1551
Long-Delayed Radio Echoes: Observations and Interpretations,1,1117
Development and validation of a histological index for UC.,0,2179
A Partially Mummified Corpse with Pink Teeth and Pink Nails.,1,520
Nondegenerate four-wave mixing in quantum dot distributed feedback lasers,0,1992
Long term follow up after elective percutaneous coronary intervention for unprotected non-bifurcational left main stenosis: is it time to change the guidelines?,0,2378
The Effect of Acute Increase in Urge to Void on Cognitive Function in Healthy Adults,1,148
Accuracy of 3-Tesla MR and MR arthrography in diagnosis of meniscal retear in the post-operative knee,0,2667
About HER2 monitoring using liquid biopsies in patients with gastric cancer,0,2255
Chickens Prefer Beautiful Humans.,1,51
Preventing Winter Falls: A Randomised Controlled Trial of a Novel Intervention,1,73
Chronic pain in individuals with spinal cord injury: a survey and longitudinal study,0,3211
Sildenafil Accelerates Reentrainment of Circadian Rhythms After Advancing Light Schedules,1,37
Typical signs of acute appendicitis in ultrasonography mimicked by other diseases?,0,2408
Epidemiology of breast cancer in young women,0,2263
On the Use of Clustering Algorithms for Message Scheduling in WDM Star Networks,0,2035
"Relationships between cyanobacterial production and the physical and chemical properties of a Midwestern Reservoir, USA",0,1930
"Time domain measures of inter-channel EEG correlations: a comparison of linear, nonparametric and nonlinear measures",0,3124
Decreased level of psychobiological factor novelty seeking and lower intelligence in men latently infected with the protozoan parasite Toxoplasma gondii Dopamine a missing link between schizophrenia and toxoplasmosis?,1,143
Marlene Dolls and Fetishism,1,1472
"Example of Potentiation of Genetic Traits Due to Inbreeding: The Habsburg Chin, Burgundian Lip, Spanish Insanity",1,313
Using a filtering task to measure the spatial extent of selective attention,0,2961
"Alcoholic fermentation of glucose and xylose by Pichia stipitis, Candida shehatae, Saccharomyces cerevisiae and Zymomonas mobilis: oxygen requirement as a key factor",0,2272
Ovarian steroid modulation of seizure severity and hippocampal cell death after kainic acid treatment,0,2886
Menopausal status dependence of the timing of breast cancer recurrence after surgical removal of the primary tumour,0,2202
Astrocytic Cx 43 and Cx 40 in the mouse hippocampus during and after pilocarpine-induced status epilepticus,0,2849
Monitoring Electroejaculation in the Rhinoceros with Ultrasonography.,1,1193
Syntactic anomaly elicits a lexico-semantic (N400) ERP effect in the second language but not the first.,0,3392
Dentists make larger holes in teeth than they need to if the teeth present a visual illusion of size.,1,1318
Highly Enhanced Performance of Network Channel Polysilicon Thin-Film Transistors,0,2080
Comparison of minimally invasive and open colorectal resections for patients undergoing simultaneous R0 resection for liver metastases: a propensity score analysis,0,2506
The use of automated parameter searches to improve ion channel kinetics for neural modeling,0,2932
Crab louse infestation in pre-Columbian America.,1,1171
Significance of irradiation in breast-conserving treatment: comparison of local recurrence rates in irradiated and nonirradiated groups,0,2469
Connectivity Patterns in Cognitive Control Networks Predict Naturalistic Multitasking Ability,0,3273
Microbial Treatment of Kitchen Refuse With Enzyme-Producing Thermophilic Bacteria From Giant Panda Feces,1,153
Rapid Effects of Neonatal Music Therapy Combined with Kangaroo Care on Prematurely-Born Infants,1,1452
"Standardised Extract of Bacopa monniera (CDRI-08) Improves Contextual Fear Memory by Differentially Regulating the Activity of Histone Acetylation and Protein Phosphatases (PP1α, PP2A) in Hippocampus",0,3052
Shape of Glass and Amount of Alcohol Poured: Comparative Study of Effect of Practice and Concentration.,1,1612
"Description of Eucyclops tziscao sp. n., E. angeli sp. n., and a new record of E. festivus Lindberg, 1955 (Cyclopoida, Cyclopidae, Eucyclopinae) in Chiapas, Mexico",0,1858
The dystrobrevin-binding protein 1 gene: features and networks,0,3088
Effects of Porcupine Quills in Humans.,1,1074
Radicals in the Church.,1,1640
The Effects of Pre-Existing Inappropriate Highlighting on Reading Comprehension.,1,43
Risk for affective disorders is associated with greater prefrontal gray matter volumes: A prospective longitudinal study,0,3374
Ultrasonic Velocity in Cheddar Cheese as Affected by Temperature,1,6
Are Cows More Likely to Lie Down the Longer They Stand?,1,56
Protein evolution driven by symmetric structural repeats,0,1983
"Mutual Mate Choice Models as the Red Pill in Evolutionary Psychology: Long Delayed, Much Needed, Ideologically Challenging, and Hard to Swallow",1,1678
Probability of love between robots and humans,1,988
Whole Body Mechanics of Stealthy Walking in Cats.,1,1068
Influence of trace components contained in transformer insulating oil on various characteristics over time,0,1966
A Study of the Influence of Ageing on the Mechanical Properties of Cheddar Cheese.,1,512
Age-related differences in sleep-based memory consolidation: A meta-analysis,0,3239
"Comparison of the color vision and spectral sensitivity of three flatfish species of different ecotypes, and application to selective fishing methods",0,1739
NAME prevents GM1 ganglioside-induced vasodilation in the rat brain,0,2871
The Heat of the Moment: The Effect of Sexual Arousal on Sexual Decision Making.,1,1336
Nitrification in Dutch heathland soils,0,1711
"Digit Ratios Predict Polygyny in Early Apes, Ardipithecus, Neanderthals and early Modern Humans But Not in Australopithecus",1,242
Combined laparoscopic abdominoperineal resection and robotic-assisted prostatectomy for synchronous double cancer of the rectum and the prostate.,0,2555
"The swimsuit becomes us all: ethnicity, gender, and vulnerability to self-objectification.",1,1666
Lower Myocardial Infarction Mortality in French Men the Day France Won the 1998 World Cup of Football.,1,256
Spherical torus-based video hashing for near-duplicate video detection,0,2073
Ecological and selective effects of stigma-anther separation in the self-incompatible tropical tree Ipomoea wolcottiana (Convolvulaceae),0,1747
The Nature of the Haemopoietic Factor in Marmite,1,1280
The University Rollerdisco: An Unusual Cause of a Major Incident.,1,872
Potential-dependent changes in ionic selectivity of batrachotoxin-modified sodium channels of frog nerve fiber,0,2841
Amygdala activation during masked presentation of emotional faces predicts conscious detection of threat-related faces,0,2675
Silk wrapping of nuptial gifts as visual signal for female attraction in a crepuscular spider.,1,894
Death by chocolate - is it possible?,1,1420
Effects of macro elements and nitrogen source on biomass accumulation and bacoside A production from adventitious shoot cultures of Bacopa monnieri (L.),0,1802
The accuracy of home monitoring to detect disease activity during maintenance therapy for neovascular ARMD,0,2307
The Haunt project: An attempt to build a haunted room by manipulating complex electromagnetic fields and infrasound,1,916
Influence of skin temperature on heat pain threshold in humans,0,3336
"Descartes and the Gut: ""I'm Pink Therefore I Am"".",1,474
Hitching the gallbladder in laparoscopic-assisted cholecysto-cholangiography: a simple technique,0,2338
A bum deal from wooden toilet seats: reemergence of allergic contact dermatitis.,1,986
NOS3 as a potential modifier of ADPKD phenotypic variability: Progress towards an answer,0,2330
The Perils of Pet Ownership: A New Fall-Injury Risk Factor.,1,336
Menstrual Joy: The Construct and Its Consequences,1,552
The Active Principle of Garlic at Atomic Resolution.,1,1286
Ractopamine Treatment Biases in the Prediction of Pork Carcass Composition,1,329
"Substance Use Disorders Among Indigenous Youth in Developmental Perspective: Diversity, Diagnostic Tools, and Resilience.",0,2847
A Study on the Coffee Spilling Phenomena in the Low Impulse Regime,1,67
Cold Tolerance of the Photosynthetic Apparatus: Pleiotropic Relationship between Photosynthetic Performance and Specific Leaf Area of Maize Seedlings,0,1717
Alternative Stimulation Intensities for Mapping Cortical Motor Area with Navigated TMS,0,2867
Brain monoaminergic and neuropeptidergic variations in human aging,0,3137
Arm Wrestling Fractures: A Humerus Twist,1,719
Just Noticeable Difference Estimation for Images With Free-Energy Principle,0,2109
Quantification of the Abrasive Wear of a Gold Wedding Ring,1,745
Persistence of Male DNA Identified in Mixed Saliva Samples After Intense Kissing,1,141
Length Metrology of Complimentary Small Plastic Rulers.,1,1098
Amount of Ingested Custard Dessert as Affected by its Color Odor and Texture.,1,1030
"A Jungle in There: Bacteria in Belly Buttons are Highly Diverse, but Predictable",1,1083
High-Sensitivity CMOS RF-DC Converter in HF RFID Band,0,1950
Optimal Power Control for Multi-User Relay Networks over Fading Channels,0,2076
Sexual dimorphism of brain developmental trajectories during childhood and adolescence,0,3134
Retention of memory through metamorphosis: can a moth remember what it learned as a caterpillar?,1,584
"The effect of triazole-coated superphosphate, applied at sowing, on stripe rust and yield of wheat",0,1842
Amygdala functional connectivity is associated with locus of control in the context of cognitive aging,0,3335
"Blood vitamin C levels of motorized tricycle drivers in Paranaque, Philippines.",1,931
The epidemiology of irritable bowel syndrome in North America: a systematic review,0,2430
Novel Production Methodfor Plant Polyphenol from Livestock Excrement Using Subcritical Water Reaction,1,109
"4 Anthroposcopic Markers in the Northern Greece Population: Hand Folding, Arm Folding, Tongue Rolling and Tongue Folding",1,1120
Gender Differences in Receptivity to Sexual Offers.,1,1629
Wrinkling of an Elastic Sheet Under Tension,1,103
"Effects of temperature, light, storage conditions, sowing time, and burial depth on the seed germination of Cardiocrinum cordatum var. glehnii (Liliaceae)",0,1867
Behavioral and electrophysiological correlates of intact and scrambled body perception,0,2846
The Nature of Anterior Negativities Caused by Misapplications of Morphological Rules,0,2761
Effect of reversible dorsal cold block on the persistence of inhibition generated by spinal reflexes,0,2880
Specification of Mouse Telencephalic and Mid-Hindbrain Progenitors Following Heterotopic Ultrasound-Guided Embryonic Transplantation,0,3320
Qualitative and quantitative analysis of volatile constituents from latrines.,1,279
"Transanal total mesorectal excision: dissection tips using 'O""s and 'triangles""",0,2148
Spatial Patterning of Vulture Scavenged Human Remains,1,1670
Transgressing the Boundaries: Toward a Transformative Hermeneutics of Quantum Gravity,1,186
"Epidemiology of Chagas disease in Guatemala: infection rate of Triatoma dimidiata, Triatoma nitida and Rhodnius prolixus (Hemiptera, Reduviidae) with Trypanosoma cruzi and Trypanosoma rangeli (Kinetoplastida, Trypanosomatidae).",0,2431
Coral larvae move toward reef sounds.,1,209
Unexpected but Incidental Positive Outcomes Predict Real-World Gambling,1,1194
Exponential Nonnegativity on the Ice Cream Cone,1,1221
Phaseolin variability among wild and cultivated common beans (Phaseolus vulgaris) from Colombia,0,1727
High resolution in-vivo diffusion imaging of the human hippocampus,0,3238
Marie Antoinette Syndrome,1,725
"DNA isolation from fresh, dry plant samples with highly acidic tissue extracts",0,1734
Dissociable Neural Mechanisms for Encoding Predictable and Unpredictable Events,0,3175
Auditory stimulation of opera music induced prolongation of murine cardiac allograft survival and maintained generation of regulatory CD4+CD25+ cells,1,20
Epidemiology of lawnmower-related injuries in children: A 10-year review,1,1151
Magnitude of stress experienced by baseball and softball umpires,1,469
On the convergence of time interval moments: caveat sciscitator,0,3296
Surgical Management of an Epidemic of Penile Amputations in Siam,1,55
"Technology: go ahead, make my DNA.",1,1214
Laughing'' rats and the evolutionary antecedents of human joy?,1,1530
Effects of cadmium on integration and resource allocation in the clonal fern Salvinia molesta,0,1860
Percutaneous radiofrequency ablation therapy for hepatocellular carcinoma: a proposed new grading system for the ablative margin and prediction of local tumor progression and its validation,0,2357
Evaluation of Alternative Measures of Pork Carcass Composition,1,1089
"Always more ""setrons"": How many do we need?",0,2437
The substrate specificity of uptake2 in the rat heart,0,2549
Age-Related Changes in the Thickness of Cortical Zones in Humans,0,2725
Dissociation of egocentric and allocentric coding of space in visual search after right middle cerebral artery stroke,0,3110
Child's Play: A Distorting Factor in Archaeological Distribution,1,1538
Experience-Dependent and Differential Regulation of Local and Long-Range Excitatory Neocortical Circuits by Postsynaptic Mef2c,0,3307
Unterversorgung in der Sekundärprävention bei Patienten mit koronarer Herzerkrankung nach Revaskularisation,0,2242
An unusual method of forensic human identification: use of selfie photographs.,1,1138
Implications of age and diet on canine cerebral cortex transcription,0,2995
Don't look back; something might be gaining on you.,1,751
Effect of short and long-term treatment with antipsychotics on orexigenic/anorexigenic neuropeptides expression in the rat hypothalamus,0,2834
Head injuries in nursery rhymes: evidence of a dangerous subtext in children's literature,1,1127
Psychoacoustics of a Chilling Sound.,1,83
Estimation of the Total Surface Area in Indian Elephants (Elephas maximus indicus).,1,123
Improving Neural Networks for Mechanism Kinematic Chain Isomorphism Identification,0,3364
Practical design of a proxy agent to facilitate adaptive video streaming service across wired/wireless networks,0,2096
Specialization for written words over objects in the visual cortex,0,3275
Time course of chromatic adaptation for color appearance and discrimination,0,2341
Color appearance: neutral surrounds and spatial contrast,0,3197
The receptor potential in type I and type II vestibular system hair cells: a model analysis,0,2708
The Swedish Pimple: Or Thoughts on Specialization,1,1569
"Conceptual Flexibility in the Human Brain: Dynamic Recruitment of Semantic Maps from Visual, Motor, and Motion-related Areas",0,2707
Carrier aggregation for LTE-advanced: uplink multiple access and transmission enhancement features,0,2054
Finite-time stability analysis for neutral-type neural networks with hybrid time-varying delays without using Lyapunov method,0,3342
The Effects of Cholinergic and Serotoninergic Drugs on Motility in Vitro of Haplometra cylindracea (Trematoda: Digenea),1,1373
Anaplastic Thyroid Carcinoma Associated with Granulocyte Colony-Stimulating Factor: Report of a Case,0,2219
Long-lasting remission of type 1 diabetes following treatment with topiramate for generalized seizures,0,2652
This ought to be good: brain activity accompanying positive and negative expectations and outcomes.,0,3030
Two pack king size chocolate bars. Can we manage our consumption?,1,690
Carbon Monoxide: To Boldly Go Where NO Has Gone Before,1,1147
A micro creeping robot for colonoscopy based on the earthworm.,1,1070
Duty of Care to the Undiagnosed Patient: Ethical Imperative or Just a Load of Hogwarts?,1,215
Convergent evidence of the contribution of TP53 genetic variation (Pro72Arg) to metabolic activity and white matter volume in the frontal lobe in schizophrenia patients,0,2709
The declining utilization of brachytherapy for the treatment of prostate cancer: Can magnetic resonance imaging reverse the trend?,0,2625
Predicting brain-age from multimodal imaging data captures cognitive impairment,0,3082
You Bastard: A Narrative Exploration of the Experience of Indignation within Organizations,1,39
Estimation of the Total Saliva Volume Produced Per Day in Five-Year-Old Children,1,1704
Chronic stress prior to hippocampal stroke enhances post-stroke spatial deficits in the ziggurat task,0,2832
"Capsule Commentary on Radin, Pitfalls in Hemoglobin A1c Measurement: When Results May Be Misleading",0,2325
"Subsidies to predators, apparent competition and the phylogenetic structure of prey communities",0,1749
Dysregulation of kisspeptin and neurogenesis at adolescence link inborn immune deficits to the late onset of abnormal sensorimotor gating in congenital psychological disorders,0,2987
Faked Eggs: The World's Most Unbelievable Invention,1,1323
Effect on tipping of barman drawing a sun on the bottom of customers' checks.,1,1077
Is the donut in front of the car? An electrophysiological study examining spatial reference frame processing.,1,797
Predictive value of endoscopic ultrasonography for regression of gastric low grade and high grade MALT lymphomas after eradication of Helicobacter pylori.,0,2243
"What ever happened to the ""cool"" kids? Long-term sequelae of early adolescent pseudomature behavior.",1,1626
Combination therapy of reninangiotensin system inhibitors plus calcium channel blockers versus other two-drug combinations for hypertension: a systematic review and meta-analysis,0,2446
Up-regulation of the hyaluronate receptor CD44 in canine distemper demyelinated plaques,0,2936
Response of Parasitoids Dendrosoter protuberans and Cheiropachus quadrum to Attractants of Phloeotribus scarabaeoides in an Olfactometer,0,1833
Digit Ratio (2D:4D) Moderates the Impact of Sexual Cues on Men's Decisions in Ultimatum Games,1,340
Polka music and semantic dementia.,1,1529
"Is Genius a Sport, a Neurosis, or a Child Potentiality Developed?",1,316
"Optimization in Quaternion Dynamic Systems: Gradient, Hessian, and Learning Algorithms",0,1949
"A comparison of the Shwachman, Chrispin-Norman and Brasfield methods for scoring of chest radiographs of patients with cystic fibrosis",0,2268
Autotrophic Organisms in Mattress Dust in the Netherlands,1,160
The Emotional Force of Swearwords and Taboo Words in the Speech of Multilinguals,1,294
Characterization of the key aroma compounds in beef and pork vegetable gravies a la chef by application of the aroma extract dilution analysis.,1,319
Women's preferences for penis size: A new research method using selection among 3D models,1,1677
Freewheelin' scientists: citing Bob Dylan in the biomedical literature,1,718
"Contrast dependency of foveal spatial functions: orientation, vernier, separation, blur and displacement discrimination and the tilt and Poggendorff illusions",0,2874
Novel locus-specific primers for major histocompatibility complex class II alleles from glass frogs developed via genome walking,0,3409
Everyday discrimination and diurnal cortisol during adolescence,0,2878
Effect of age of seedling and phytohormones on micropropagation of indica rice (Oryza sativa L.) from Meristem Culture.,0,1792
Patient Preference for Waxed or Unwaxed Dental Floss,1,191
Flatus Retention is the Major Factor in Diverticular Disease,1,599
General Principles in Treatment of Nasal Hemorrhage: Emphasis on Management of Postnasal Hemorrhage,1,979
Review on bronchopleural fistula: did a surgeon review it?,0,2214
Understanding the Degradation of Hominid Gene Control,0,2842
Space-Time Network Coding With Transmit Antenna Selection and Maximal-Ratio Combining,0,2119
Transgastric endoscopic vacuum therapy with a new open-pore film drainage device in a case of infective pancreatic necrosis.,0,2456
Infrared analysis of bones in magnesium-deficient rats treated with vitamin K2,0,2260
PROGRESSION OF MACULAR ATROPHY IN EYES WITH TYPE 1 NEOVASCULARIZATION AND AGE-RELATED MACULAR DEGENERATION RECEIVING LONG-TERM INTRAVITREAL ANTI-VASCULAR ENDOTHELIAL GROWTH FACTOR THERAPY: An Optical Coherence Tomographic Angiography Analysis.,0,2621
The Effect of Knife Handle Shape on Stabbing Performance.,1,1662
Top Downloads in IEEE Xplore [Reader's Choice],0,1981
