sentence,label,idx
was sitting in the living room with my parents when my dad asked my mom if she knew where he could find some double a batteries,0,1047
girlfriend told me to Google how to last longer in bed,0,1048
finally had sex with a girl I've been dating for over a month,0,1049
"came back from a hike to see my trailer rocking, as well as some strange but obvious noises coming from it",0,1050
left the iron and ironing board in my room,0,1051
dropped my 400 dollar cell phone on the floor by mistake and it shattered into a million pieces,0,1052
husband left his cell phone at home,0,1053
my sixteenth birthday,0,1054
has been a year and a half since my boyfriend discovered online poker,0,1055
mom walked in on me masturbating,0,1056
thought I was home alone so I went to take a shower and left my door open,0,1057
crush came to my house to watch movies with me,0,1058
found out I won a 20 000 dollar scholarship,0,1059
sneezed in the shower,0,1060
fitting room of the store I worked in smelled really bad,0,1061
found out that because of my high blood pressure I can't have sex for one month,0,1062
"came home and found out that my new roommate, who smokes half a pack of cigarettes a day and drinks heavily 5 nights a week, had smashed my $300 bong because weed is a horrible and deadly drug that will kill you slowly",0,1063
met a guy at a bar and we went back to my room,0,1064
was watching a movie with my boyfriend and his parents,0,1065
had my girlfriend over and we we're watching a movie in my basement,0,1066
heard the sound of footsteps in the basement,0,1067
received a restraining order from a girl I have never met,0,1068
customer at the store I work at asked me what kind of cake I would suggest for her husband's 50th birthday,0,1069
"sitting on the bus a stranger sat next to me, farted, put his hand under his butt to smell what it was like, and then sniffed it throughout the whole ride while glancing at me",0,1070
"went to meet the girl I'd been talking to online for a while, and fallen in love with",0,1071
town had a carnival to raise money for cancer,0,1072
"eating with my kids at McDonalds, my son put his hand up and wanted me to give him a high five",0,1073
went to my new job at a pre-school,0,1074
brought my lunch to work in the only box I had lying around my apartment - a small one from FedEx,0,1075
found my son's iPod touch and was looking at a light-saber app,0,1076
decided to start working out because my friends said I'm scrawny and weak,0,1077
got bitch-slapped by a walrus at Sea Life Park,0,1078
Easter my brother & sister both got $200 gifts from my parents,0,1079
got my long hair cut in a short pixie cut,0,1080
was my 18th birthday,0,1081
tried to prove to my dad that he snores by secretly putting a tape recorder under his bed,0,1082
farted while I was in line at the bank,0,1083
and my mother were driving through Del Taco,0,1084
was in lying in bed with my boyfriend while he was asleep,0,1085
woke up to two text messages from my mother,0,1086
fiance admitted to me that the only reason he's attracted to me and asked me to marry him is because I look and act like his favorite anime character,0,1087
was ringing an old man up in the local grocery store when I had realized all he was buying was 3 bottles of vodka and a box of condoms,0,1088
mom and I were watching this movie in which some girls start making out,0,1089
"was talking to my only grandson about how I was going to the dentist to get my teeth fixed and how it was going to cost a lot of money, he replied saying Who cares, you're going to die soon anyways",0,1090
boyfriend and I decided to have sex,0,1091
freaked out when I couldn't get my bathroom door open,0,1092
boyfriend came up with this thrillingly romantic proposal: â€œIâ€™m paying way too much income tax,0,1093
crush and I were hooking up and as he slipped his hands up my shirt in order to feel me up he started rubbing around my whole torso,0,1094
was getting ready to get in the shower,0,1095
had just gotten over the flu and thought I was better,0,1096
was at work and I had to take a dump,0,1097
"mother told me that the carbon-monoxide alarm went off last night, but since she didn't smell any gas, she decided to just remove the batteries and go back to bed",0,1098
had my cigs tucked into my waistband because my shorts didn't have pockets,0,1099
was buying condoms for my girlfriend and myself,0,1100
was going to propose to my girlfriend of 4 years,0,1101
was giving my boyfriend a blowjob (I don't normally do it because I have a fear of getting squirt in the eye),0,1102
"saw a spider in my bathtub, so instead of killing it, i decided to bring my dog inside the bathroom to kill the spider for me",0,1103
boyfriend and his parents met my family,0,1104
got written up at work for making a customer feel bad,0,1105
"was putting on my new pair of jeans, when my girlfriend walked in",0,1106
was walking to my friends Halloween themed birthday party in my zombie costume,0,1107
was teaching swimming,0,1108
bought a box of Fruit Loops,0,1109
was getting mugged,0,1110
found out why my boyfriend gets so upset when I make jokes about him and his best guy friend being lovers,0,1111
went out to eat with my girlfriend,0,1112
customer was rude to me and I was rude back,0,1113
went to see my gynecologist,0,1114
made a bowl of spaghetti for me and my girlfriend,0,1115
"being diagnosed with cat allergies, I explained to my cat-loving boyfriend that the doctor strongly recommended not allowing the cat in the bedroom",0,1116
got an invitation to my ex-boyfriend's wedding,0,1117
the first time I had sex with a guy I really like,0,1118
was hooking up with a guy I just met,0,1119
in the hospital because I sliced my leg open,0,1120
got mugged by someone wearing a bear suit,0,1121
"made the mistake of sneezing in front of a hyper religious customer, who for ten minutes blamed the incident of shifting weather patterns that signaled the return of Jesus, who was as she explained, upset about the abortion rates in America and President Obama",0,1122
felt like adding my real middle name to my facebook name to make it look more professional,0,1123
went to the waterpark and my kids were fighting so I grounded them both,0,1124
older brother and some of his cute friends came over,0,1125
was feeling up my girlfriends chest,0,1126
went out for a smoke break,0,1127
discovered that my son has an allergy to cats,0,1128
PRESSED CAPS LOCK ON MY LAPTOP AND THE KEY GOT STUCK,0,1129
got kicked in the face at a soccer game,0,1130
had an ultrasound in fear of testicular cancer,0,1131
went to Knott's Berry Farm with my girlfriend,0,1132
walked into the kitchen and saw a note my roomate posted,0,1133
was in the car hooking up with my boyfriend,0,1134
"I was being very generous, I lent my jacket to my new co-worker",0,1135
was at the mall with some friends,0,1136
was driving in my car when out of the corner of my eye I notice a car pulling up next to me trying to get past me,0,1137
"school, I was trying to pee in the stall, but I couldn't",0,1138
my sister's and dad's birthday,0,1139
"at a party, Journey's Don't Stop Believin' started playing",0,1140
"caught some perverts sitting in a car in front of my house, spying on my neighbors",0,1141
was on the phone with my best friend who lives out of town,0,1142
was babysitting,0,1143
woke up happier than I've ever been because last night I hooked up with the girl I have loved for almost a year and I thought I would never get with her,0,1144
was snuggling with my neighbors four week old kitten while babysitting their kids,0,1145
"a fight with my sister, I took a shower",0,1146
was at the mall and someone peeked their head under the door of my dressing room while I was half dressed,0,1147
realized the person I had been habitually stealing bag lunches from at work made me a canned dog food sandwich,0,1148
went on a rollercoaster for the first time,0,1149
found out that the only way to get my boyfriend to last more than one minute in the sack is to let him watch cartoons while we do it,0,1150
bought a brand new flat screen TV,0,1151
woke up with my girl laying next to me in bed,0,1152
friends and I decided to compare dick sizes one by one,0,1153
"at work at a maternity and baby clothes store, I was supposed to send out an email about our Beat the Clock sale",0,1154
met my father for the first time since I was a baby,0,1155
spent 3 hours washing my hands to get the pony out of the soap bar,0,1156
called the number a guy had given me at a bar last night,0,1157
was helping my friend with her little sister's birthday party,0,1158
"took my mom out to a fancy restaurant, and spent close to $300 on her Mother's Day present",0,1159
took my iPod to Walmart to replace the battery,0,1160
was sitting on a park bench with my very elderly grandfather while listening to music at a low volume,0,1161
"mom revealed to me that when I was in Preschool, I used to get caught in the bathroom with little boys while I was feeling their no no area",0,1162
was wearing a shirt that had a picture of a squirrel and acorns with a caption reading Protect Your Nuts,0,1163
got my lip pierced,0,1164
sent a text message to my girlfriend telling her how much I wanted to make love to her tonight,0,1165
was walking on the track when this really cute guy shows up,0,1166
"decided to give my virginity to my boyfriend of four months, because I told him I loved him",0,1167
parents were taking a tour of my apartment when my bird started making noises,0,1168
"work, a little boy shyly told his mom he thought I was cute",0,1169
"moving house, changing my number, my email, and beginning legal action to get away from a girl who was stalking me, I decided to go to the movies to relax",0,1170
picked up my friend's new kitten so enthusiastically I scared it and it shat all over me,0,1171
"was at the dentist's, getting my teeth cleaned",0,1172
saw the blueprints for my family's new house,0,1173
felt left out that all my friends are getting married or have great relationships and my boyfriend won't commit,0,1174
of the 4 stalls were occupied in the rest room,0,1175
"logged onto facebook, and saw that one of my friends had just listed herself as in a relationship",0,1176
"sitting on the couch, my boyfriend came over, pulled his penis out of his fly, and started stabbing me in the face with it while humming the Jaws theme",0,1177
"a party, I brought a girl to the flat I share with my 2 best friends",0,1178
mom decided to tell me about her new boyfriend,0,1179
friend and i thought it would be funny if we could both fit into her big sweatpants,0,1180
wife and I decided to try a relationship book,0,1181
was having a really bad day and told my friend at lunch about how stressed I was and he gave me his brownie to cheer me up,0,1182
husband of ten years was playing the Sims,0,1183
took my 4-year-old daughter to the local pool for swim lessons,0,1184
woke up from a nap on my new bed to see my phone lit up with new texts,0,1185
"brought some cupcakes to my class for my birthday, like all the cool kids do",0,1186
had a date with this guy,0,1187
discovered my boyfriend of 5 months runs a website where men can submit nude or semi nude pictures of their ex's for revenge,0,1188
mother told me she needed a urine sample to send in to the doctors to test for any allergies,0,1189
"went to my girlfriend's sorority formal, we were both drunk",0,1190
crush was talking to me on Facebook,0,1191
was eating with a friend while walking on the sidewalk,0,1192
parents were helping me construct my bed,0,1193
went out with this girl I really liked and she came back to my place,0,1194
was eating a hamburger on the street when a pigeon came down to take a bite,0,1195
at work as a security guard,0,1196
lost my virginity,0,1197
"after sex, my girlfriend apologized to the neighbor for the screaming",0,1198
"to be cute, I told my soon-to-be husband he was the ying to my yang",0,1199
boyfriend and I were having sex,0,1200
was at the gynocologist and he was performing a routine check-up,0,1201
forgot my inhaler,0,1202
"was wearing a skirt, and running towards a closing elevator, making it just in time",0,1203
decided to cheat on my math test by writing a couple equations on my hand,0,1204
"was straightening my hair when I heard this crunching, sizzling sound",0,1205
was skating with my friends and I decided to go to the gas station to get a pack of cigs,0,1206
boyfriend and I were starting to get in the mood,0,1207
told my boyfriend how happy I was with him,0,1208
"at football practice, my teammates and I were on water break",0,1209
was sitting next to the guy I like and he was doing homework,0,1210
was walking down the sidewalk and heard a little girl ask her dad why I had blue hair,0,1211
were having a family get together at my house,0,1212
ran over a cat while driving home,0,1213
was at the Wild Animal Park,0,1214
went on a blind date with a guy who talked about himself in the 3rd person,0,1215
took my two-year-old daughter swimming,0,1216
"cuddling with my boyfriend in the dark, he grabbed onto a fat roll and asked, Is this your stomach or boob? I didn't have the heart to tell him it was a back roll",0,1217
went to BlockBuster to rent a few comedies,0,1218
finally got my cast taken off my leg after a long month of crutches,0,1219
"girlfriend missed our date, so I text her angry, telling her if she can't make our dates then we should break up, and generally telling her off",0,1220
"shopping for some bananas at my local grocery store, an old woman came up to me and started rubbing my stomach",0,1221
"of my friends pointed out I'm starting to get a mustache! - You're finally a man! To bad it's my 15th birthday, and I'm a girl",0,1222
realized how much I hate my apartment,0,1223
flew into LAX,0,1224
girlfriend and I were outside tanning in the sun,0,1225
nose was itchy,0,1226
mom was really mad at me and I was driving her to the grocery store,0,1227
was in the supermarket and I see this little boy trying to reach for something on the top shelf,0,1228
realized that the shorts I have been wearing all day say Juicy on the ass,0,1229
was shaving my balls with a blade razor because my electric trimmer had died and I had a big date with the girl of my dreams,0,1230
tried talking to my boyfriend about our sex life,0,1231
went to the store to get Valentine's Day gifts to decorate my boyfriend's and my new apartment,0,1232
sent the girl I like a Twinkie with a note saying Enjoy! You deserve it,0,1233
was texting my crush,0,1234
discovered that my fiance had tried to fake his own death because he thought it would be easier than confessing to the affair he was having,0,1235
went for a jog,0,1236
was walking by a bunch of pretty girls,0,1237
asked my mom to check my tonsils cause they were swollen,0,1238
went to my school to take my yearbook picture,0,1239
found out that my girlfriend feeds her boogers to our dog,0,1240
"my boyfriend's 19th birthday, I decided to dress up as a sexy cat girl for him, complete with ears, tail, matching sexy underwear, collar and leash",0,1241
"having sex on the couch with my single neighbor, a beam in the couch broke",0,1242
two year old daughter was playing in the kitchen,0,1243
"favorite teacher walked into our history class and everyone started whistling, I decided to join in by screaming 'sexy'",0,1244
"was eating at a restaurant with my boyfriend, he is 6'2 and i am 4'11",0,1245
"riding in the car with my friends, we stopped at a red light",0,1246
finally found out that someone had stolen my debit card and maxed it out,0,1247
was sent to the hospital for being knocked out with a potato,0,1248
guy asked for my number,0,1249
my boyfriend was seated in my section at work,0,1250
literally stopped traffic,0,1251
"the kid I was babysitting was in the bathroom, he called to me I need some help in here",0,1252
went to Walmart with my mom,0,1253
was my boyfriends birthday and I saw he was logged in on ooVoo,0,1254
"driving home, I was so lonely I turned on my GPS, even though I knew the way, so it would feel like I had someone to talk to",0,1255
was riding my bike on the side of the road because there was no sidewalk,0,1256
learned that I have carpal tunnel syndrome,0,1257
man proposed to my girlfriend,0,1258
boyfriend and I were choosing animals that reminded us of eachother,0,1259
having sex with my boyfriend I went into his shower to freshen up,0,1260
had to log in to my computer on a projector in front of business associates at my dad's architecture firm,0,1261
"walking to class enjoying the warmer weather, a bee flew down my shirt",0,1262
girlfriend's friend told her she had seen me shopping with a cute girl,0,1263
had sex with this guy who I like very much,0,1264
was on my way home from a friends house,0,1265
"was getting ready for bed, when I decided to watch some porno on the computer",0,1266
boyfriend and I were trying to have intercourse for the first time,0,1267
"talking with my girlfriend about dating, I learned that she has had more girlfriends than I have",0,1268
appears that my girlfriend visited an internet web page called How to confess to having an affair,0,1269
"house got robbed, while I was upstairs taking a dump",0,1270
planned to drop a water balloon on my visiting prankster brother from my new apartment's balcony,0,1271
was my birthday,0,1272
grandmother gave me a huge speech on being abstinent until marriage,0,1273
took the bus home,0,1274
training to be a nurse in a hospital,0,1275
"had to take a leak, so I went into a porta-john",0,1276
called Tech Support because the computer program wouldn't let me open files for my online classes,0,1277
"professor, who was born without arms, asked somebody need a hand? There are over 300 students in that class and I was the only one laughing",0,1278
was supposed to catch a 4:40 flight to New York,0,1279
"a night of drinking, I woke up with some chips in my bed",0,1280
"me and my boyfriend were having sex, he moaned out his own name",0,1281
accidentally walked in on my roommate while she was changing clothes,0,1282
was trying to go to sleep when I heard my sister come home from the bar,0,1283
wanted to try my mom's new lipstick,0,1284
went biking,0,1285
"I worked the drive-through at Wendy's, the hottest girl from my math class pulled up to the window",0,1286
drove past a firehouse that had volunteer firemen taking collections,0,1287
"texted the man I'm dating, told him I was having a terrible day and asked him to say something to cheer me up",0,1288
"browsing YouTube, I looked at the section Recommended for You",0,1289
"an April fools day joke, I decided to tell my mom and dad that I was gay",0,1290
"the restaurant I work at, I gave a man back his change and told him to enjoy the sunny day",0,1291
was having sex with this girl I met in stats class when my roommate walked in,0,1292
received a text from my girlfriend to break up with me,0,1293
was reading my students' Halloween stories I made them write for my creative writing class in high school,0,1294
was at the lake watching a romantic sunset with my boyfriend,0,1295
toddler peed in his potty for the first time,0,1296
was looking at my friend's dad's Facebook pictures because he recently posted a status update,0,1297
went to the doctor for a checkup,0,1298
was wrapping Christmas presents for my family,0,1299
"dad woke me up at 6 told me to take a shower and drove me to school only to say just kidding, happy snowday!",0,1300
"was cutting a bagel, only to slice the back of my hand with the knife",0,1301
"I got down on one knee, and was in the middle of saying Will you marry me?, she answered a text message",0,1302
was a parents bike race on the track at my high school for a fundraiser,0,1303
"dressed up, went over to my boyfriend and told him he could do anything he wanted",0,1304
got a call from my 8 year old son's teacher,0,1305
"am currently grounded for three weeks, have no car, cell phone, or television privileges, and am not allowed to spend more than 10 minutes on the computer a day",0,1306
and my boyfriend were fooling around on my bed when things started to get heated,0,1307
"five year old daughter told me that while I'm at work, daddy has his wrestling buddy Melinda over",0,1308
had an argument with my wife,0,1309
was rushed to the hospital to deliver my child,0,1310
girlfriend thought she was stronger than me so we arm wrestled,0,1311
"brother asked if he could borrow my razor, since he recently hit puberty and wanted to have a shave",0,1312
"realized that before I can legally drink, I will have been married, divorced, and pregnant",0,1313
"bought a coral colored hooded sweatshirt, which my girlfriend told me was hot",0,1314
was reading through a local wedding mag's advice page,0,1315
pissed my younger brother off,0,1316
kept finding ants crawling all over my face,0,1317
lunch I ordered a coke,0,1318
"was using a public bathroom when a woman backs in, pulls down her pants, and sits on my lap",0,1319
was rubbing my dog's belly,0,1320
had a substitute teacher for my dance class,0,1321
teenage son called me at work and started screaming abuse at me,0,1322
"months of trying to potty train my son, he finally told me he used the potty",0,1323
"I woke up, my husband was already up",0,1324
danced with a girl until the bar closed,0,1325
was at church and saw a blind teenager who obviously felt lost,0,1326
took my girlfriend's virginity,0,1327
went out to dinner with my brother,0,1328
was in Walmart,0,1329
girlfriend decided to bribe me to be good since we were going out to dinner with her parents by giving me blowjob,0,1330
my long-anticipated 21st birthday! Today also happens to be the first day of my period,0,1331
my birthday and I received a signed vintage Beatles' album from my wife,0,1332
15-year-old daughter asked for a ride to her boyfriend's house,0,1333
"boyfriend gave me a poem saying Roses are red, violets are blue, rubbish is dumped and so are you",0,1334
propositioned my boyfriend of two years to have sex with me in the shower to spice up our love life,0,1335
took me a full ten minutes to finish on the toilet,0,1336
friend and I were filming football practice and talking about what guys on the team were attractive and who we would want to get it on with,0,1337
was taking a bath and needed shampoo,0,1338
girlfriend and I walked to her couch while kissing with our eyes closed,0,1339
parents decided to visit me,0,1340
was walking on a busy street,0,1341
asked my girlfriend why she can't treat me like the way I treat her,0,1342
I was running a cute guy was coming towards me,0,1343
was arguing with my dad,0,1344
girlfriend thought it would be sexy to stick her finger up my ass during sex,0,1345
woke up next to a beautiful half naked brunette in my bed,0,1346
realized how fat I really am,0,1347
"walking through the park, a little boy came running up to me and hit me in the nuts with a stick",0,1348
picked up my 17 years old daughter after a late night movie in down town and got pulled over by a cop,0,1349
"dad woke me up by shaking me and saying If you're not up in two minutes, I'm lighting a firecracker in your room",0,1350
5 year old daughter thought it would be funny to wake me up by tickleing my toes,0,1351
dad told me he has been dating my boyfriend's mom while I was away at college,0,1352
"playing soccer, I was kicked so hard in the shin that my tibia snapped",0,1353
my birthday,0,1354
shower is being renovated so I decided to wash my hair in the kitchen sink,0,1355
discovered that the hearing in my left ear is still good,0,1356
"practicing a song for my girlfriend on guitar all day, I called her over to my house to show it to her",0,1357
realized that my ex-girlfriend has gone further with a girl than I have,0,1358
went to a dress up party,0,1359
telemarketer found me so weird that he hung up on me,0,1360
"waiting for class, I let out a huge fart in front of everyone thinking no one would hear it over the music",0,1361
signed up for an online dating site,0,1362
learned my 40 year old father is marrying a girl barely a year and a half older than me,0,1363
guy from my school came into my work,0,1364
was babysitting a 7 year old girl and we were eating chocolate covered nuts,0,1365
got dressed in what I thought was a really adorable outfit,0,1366
"I was watching Miley Cyrus' new music video, I had an itch near my bikini line that I couldn't reach through my jeans",0,1367
"realized that the drunk-me deletes my texts, so the sober-me doesn't get mad",0,1368
was vacuuming our house because I wanted to help my parents,0,1369
found out that my best friend kisses me while I sleep,0,1370
boyfriend broke up with me using Lady GaGa lyrics,0,1371
"insanely jealous wife flipped out and made me promise never to hug any of my female friends or go to lunch with them, ever",0,1372
was in a nightclub with my girlfriend when a beautiful woman looked at me in the most provocative way,0,1373
girlfriend was about to give me a blowjob,0,1374
"I was bagging groceries at Dominicks, I looked down to see a 6 year old urinating on my shoes and the floor next to me",0,1375
went on a first date with a guy I don't know very well,0,1376
girlfriend of 2 years told me she was pregnant,0,1377
ran into my parents bedroom after I heard my name and what sounded like painful screams,0,1378
friend awoke me because I was talking in my sleep,0,1379
"Wal Mart, I saw a guy taping a sign that read Hide & seek world champs! over the lost children board",0,1380
was at the store with my mother in the facial care section,0,1381
went to the store with my 4 1/2 year old daughter,0,1382
physics teacher accidentally lit me on fire,0,1383
woke up after a dream where I got it good from no other than Schwarzenegger,0,1384
"woman got out of a car to scream at me as I was walking with the kids I babysit, demanding to know where I was taking her children",0,1385
girlfriend and I were having sex,0,1386
was kneeling down at work to do some cleaning,0,1387
was taking a serious shit when the light bulb burned out,0,1388
"grandpa, a married high school teacher, got arrested for having an inappropriate relationship with a female student",0,1389
"had a 10 hour drive to Las Vegas with only 2 CDs, Taylor Swift and Jason Mraz, and my girlfriend who thinks she's a good singer",0,1390
boyfriend told me in a very natural way that my mother is better at sex than me,0,1391
checked my bank account that i've been saving money in since I was a kid for college,0,1392
"was with a group of friends at a bar, and we were all talking about whether we were moaners, screamers, or quiet during sex",0,1393
boyfriend and I were on the phone,0,1394
found out that the girl I broke up with 6 months ago just had a baby,0,1395
put my old kitchen table at the end of my driveway with a free sign on it,0,1396
found my boyfriend making out with my mom,0,1397
was walking around in the mall when I dropped my purse,0,1398
boyfriend dumped me because he said the relationship was too tough for him,0,1399
was going to propose to my girlfriend of 3 years,0,1400
repaired a boiler for a wealthy guy in a big house,0,1401
fiancÃ© and I were having wonderful sex with the bedroom door open,0,1402
car heater finally died,0,1403
was rejected by a girl when she told me she is not ready to date,0,1404
boyfriend wanted to show me a magic trick,0,1405
was in a very crowded train coming home from work,0,1406
drunkenly buried my girlfriend's recently deceased cat,0,1407
nine year old son went around telling everyone that me and my husband had a foursome last month,0,1408
girlfriend came up to me and told me we would never do anything sexual in our relationship,0,1409
had a school assembly at 7:00pm about drinking and driving,0,1410
"took a cute girl out to an arcade date, and mercilessly dominated her in every game there to the point she refused to talk to me afterwards",0,1411
boyfriend decided to perform a strip tease for me,0,1412
"receiving a lovely massage from my boyfriend, I was lying topless in bed beside him",0,1413
"was standing in a queue when an old lady turned, looked straight at me, and asked me to hold her bag",0,1414
car broke down,0,1415
was having sex with my girlfriend of nine months when she gets a phone call and decides to answer it,0,1416
finished the run for a play in which I played a gay man,0,1417
had a pretty big erection while getting checked out at the airport,0,1418
was in my room and I drew a Harry Potter lightning bolt on my forehead in eyeliner because it cheers me up,0,1419
found out that I'm failing this semester because I've missed too many classes,0,1420
had to go to my 10 year old son's school to talk about my job being a chef,0,1421
"my boyfriend and I were having sex, he suddenly stopped and walked to the kitchen",0,1422
reached into my fridge to grab a strawberry soda,0,1423
went to the doctor for a sports physical,0,1424
was at the mall in a store looking at movie posters,0,1425
"was following my girlfriend up the stairs, I was pretty sure I was going to get lucky",0,1426
spent two hours making a cake that I'd promised my class for weeks,0,1427
"a physics teacher, I was testing a class to see how high a sound frequency they could hear",0,1428
"came home to find my 25 year old boyfriend laughing hysterically at his laptop while he made Microsoft Sam say feces, penis, and diarrhea",0,1429
was tutoring kids at an elementary school,0,1430
finally got a chance to try out my vibrator,0,1431
"called the florist and ordered a flower arrangement for my grandma, who I was told was sick",0,1432
"son decided to come out of the closet by wearing a shirt that said Mom, I'm gay to the family reunion",0,1433
decided to visit my girlfriend who lives 20 hours away,0,1434
was baby-sitting four rather noisy and rowdy kids,0,1435
"was working at a grocery store when a couple of my co-workers called a code pink in aisle 22, which means there was an attractive woman in that aisle",0,1436
kitten was playing with the drawstring on my pajama pants,0,1437
of my girlfriends and I went to a bar,0,1438
picked up my 4-year-old daughter from day care,0,1439
"typed an essay on my friend's computer, so she forwarded it to me in a email and she made the subject here bitch as a joke",0,1440
graduated from college and my parents gave me an apple,0,1441
my grandmother's funeral and we had to sing,0,1442
"saw a video of me from over the weekend, naked, pretending to be a duck",0,1443
was walking down my very steep basement stairs when I fell and rolled all the way down but luckily I didn't hurt anything,0,1444
"mother keyed my car because I wouldn't invite her into my home and get her a cup of tea, so she could continue screaming that she was going to kill me while I tried to feed my 4 month old daughter",0,1445
got married,0,1446
discovered my parents took me to a specialist when I was a baby because they thought I had a facial deformity,0,1447
realized that my company's calendar is synchronized throughout the whole building,0,1448
gave my wife a cat,0,1449
bought my girlfriend two tickets to a Broadway show that was coming through town she really wanted to see,0,1450
girlfriend and I were getting it on when her cat attacked me,0,1451
girlfriend and I were lying in her bed,0,1452
"discovered that the demonic voice that made me nearly piss myself all night, was my sister's Furby she stuck in the closet",0,1453
"copying some stuff for school, I felt someone rubbing her boobs against my back",0,1454
saw that Pixar had put out a teaser trailer for Toy Story 3,0,1455
met a really attractive guy outside of a club,0,1456
"picked up my daughter from the day care but before we left, the babysitter needed to have a talk with me",0,1457
was having the most wonderful bath,0,1458
"went to a bar with some buddies, and after trying to pick up a few girls, one of my friends got a number",0,1459
girlfriend sent me a naked picture of herself and I wish she hadn't,0,1460
was sitting in traffic for about an hour,0,1461
found out I will not be getting my class ring,0,1462
was answering a text from one of my students asking me if they could re-take a test,0,1463
man on the train asked me if i had any change,0,1464
was on a bike ride when a bug flew into my eye,0,1465
was going down on my girlfriend when I noticed a hickey near her hip,0,1466
was riding in the car with my boyfriend,0,1467
decided to cook dinner for my wife and kid,0,1468
work we were gathered to be told some bad news,0,1469
went out on my first date in 2 months,0,1470
dad got a new phone and put me on speed dial,0,1471
ex-boyfriend and his new girlfriend bumped into me at McDonald's,0,1472
"walked to school in -5 degree weather, snow up to ankles, for an exam",0,1473
5 year old sister informed me she had left me a present in my bed,0,1474
mom cleaned up my room,0,1475
finally exchanged pictures with the woman I've been seeing online for some time now,0,1476
"I was watching a DVD, I noticed a spider crawling on my crotch area",0,1477
"boyfriend asked me to marry him by handing me a ring and telling me, Okay we're engaged now",0,1478
"learned that if you stare at your cat and her eyes suddenly get really big, it means she's going to maul your face",0,1479
mum got drunk at a party and flashed me and my friends,0,1480
"walking past a homeless man, I heard him comment on the woman in front of me saying, I should come to this side of town more often, there's some hotties here",0,1481
was down at Disney World,0,1482
was working at the library,0,1483
parents had a huge fight because my mom found out my dad was cheating on her,0,1484
"confessing my love for my best friend, he looked at me and said I'm not feeling it",0,1485
"managed to not think too much about how alone I feel living in a strange city, and I went out to find a quiet place to write and eat",0,1486
arrived home to find I'd been broken in to,0,1487
called my Dad to wish him happy birthday,0,1488
pulled up next to my boyfriend at a stoplight,0,1489
"my flight to Vegas, I was wishing that a really cute guy would come sit in the seat next to mine",0,1490
charged me 21 cents for a honey mustard packet,0,1491
husband and I were talking about names for our expectant child,0,1492
found out that just because your boyfriend asks you to marry him doesn't mean that he will show up at the wedding,0,1493
was running late and rushing to a waiting bus,0,1494
"found out that it is never, ever a good idea to put a band-aid of any kind on your penis, because eventually you will have to take it off",0,1495
realized that a Ph,0,1496
asked a very cute fireman for his number just in case I needed him to come to my rescue,0,1497
I won 20 dollars on a lotto scratch off,0,1498
parents hosted a party at our house,0,1499
girlfriend was going down on me,0,1500
started a fight at a lesbian bar and lost,0,1501
was at the beach with my buddy,0,1502
"I was getting my mail, I received a free coupon from a baby supply store saying congratulations on your expectancy",0,1503
"paid $60 for a haircut from a professional stylist, only to walk out looking like Spock from Star Trek",0,1504
came home from a year long backpacking trip in Europe,0,1505
wife was complaining she always has to put up the Christmas tree,0,1506
"was giving my boyfriend a blow job, he was twitching and moving around and saying oh yeah then he said take that bitch",0,1507
lost my cell phone,0,1508
had a meeting with my super-hot TA,0,1509
husband and I were having sex in the shower while our 5-year old was sleeping,0,1510
cut my finger open with a spoon,0,1511
hired a private investigator to find out if my wife of 15 years is cheating on me with my brother,0,1512
learned explosive diarrhea is real,0,1513
went to the pharmacy to purchase a brace for my sprained wrist,0,1514
"Arby's, there were two cute guys behind me in line",0,1515
drove to the hospital to see my newborn,0,1516
woke up next to my best friend after lots of drinking and the best sex I've ever had in my life,0,1517
of my 500 Facebook friends responded to my status about who wants to hang out during summer holidays? I created an imaginary person on a different account to respond and ask me to hang out with him,0,1518
found out that I was held back in preschool because of some developmental issues,0,1519
told my friend how I liked this girl but was too scared to ask her out,0,1520
6 year old daughter asked me if the tooth fairy was real,0,1521
commented on how realistic my fat suit was,0,1522
was laying with my girlfriend on the couch,0,1523
left-handed boss needed PC help,0,1524
was playing paintball when I noticed a 9 year old fat kid sitting and crying on the ground,0,1525
realised that my glade plug-in air freshner lasts longer than any of my relationships have,0,1526
friend and i decided to call my boyfriend of three months on three way pretending that i wasn't on the phone,0,1527
"texted the hottest girl in the school saying, I really like you, we should date",0,1528
friend and I went to Gamestop to pick up a game he wanted,0,1529
peed at a urinal,0,1530
caught my dad eating the dog treats I'd bought for my dog,0,1531
was going down on my girlfriend,0,1532
"a never-ending dinner with really boring friends, I faked being tired and told my husband â€œLetâ€™s go honey, we have a long way to drive homeâ€",0,1533
girlfriend woke me up in the middle of the night to have sex,0,1534
went outside a friend's house to find that my car had been saran wrapped,0,1535
was having sex with a girl I really like for the first time,0,1536
wanted to surprise my boyfriend by dressing up in sexy lingerie,0,1537
"babysat the most annoying and obnoxious kids for almost eight hours, when the parents assured me that they would only be gone about three or so hours",0,1538
threw a party while my parents were gone,0,1539
woke up to my 8 month old son happy as can be,0,1540
grandma told me to f*** off when I tried to help her with the dishes,0,1541
participated in a charity auction at my university where the boys are sold to the highest bidder to be a slave for a day,0,1542
surprised my four year old daughter with a stuffed dinosaur,0,1543
