sentence,label,idx
"Yeah, I always have to fake it with him too.",1,2157
"friends were being rude to me, so I decided to be nice to a boy that didn't have many friends",0,2158
daughter asked me when was the first time I had sex,0,2159
pull it out and stick it back in,1,2160
was watching a movie with my boyfriend and his parents,0,2161
fell asleep in my last period class.,0,2162
Travis! Just go down already!,1,2163
i cant get it out of my throat! its like stuck in there!,1,2164
"It's too small, I won't be able to play with this!",1,2165
anything that will fit in this hole.,1,2166
"let's try going deeper, just make sure to keep track of both balls and keep gripping them!",1,2167
was about to go and take a shower when I saw a pair of scissors taped to the door at eye level with a note from my boyfriend saying Time to trim that hairy thang down under,0,2168
was getting a pedicure and the woman sitting next to me asked the lady if she could take the skin she had scraped off my feet home to her birds because they love skin,0,2169
What if it gets stuck in there?,1,2170
"it's not that hard, we just haven't done it in a while",1,2171
finally found out that someone had stolen my debit card and maxed it out,0,2172
boyfriend left me for my step-sister,0,2173
you can all go home and practice with your right hands.,1,2174
"You have to pay to use the front entrance, but the rear entrance is no charge. I prefer using that one; it's more fun.",1,2175
Don't you dare pull that out yet!,1,2176
You really need to be in the mood for it or it just leaves you feeling unsatisfied.,1,2177
"Maybe you can get it in, but it'll be a tight fit.",1,2178
How about these?,1,2179
"wondering why I've never met my father, I asked my mom if I was the product of a one night stand",0,2180
Just stick it wherever it will fit.,1,2181
"woke up, completely naked, in bed with a guy I met the night before",0,2182
"Geez, It just keeps getting harder and harder the more you play with it!",1,2183
"It's in right! Why does it hurt so much, it's not like it's my first time or anything!",1,2184
was driving in the left lane and was suddenly hit by a woman who was in the right lane,0,2185
"Go ahead, come in my hole!",1,2186
learned that I wasn't really allergic to chocolate,0,2187
"Thank you for coming, I know it was long.",1,2188
was home on leave and having breakfast with my parents and my younger brothers,0,2189
"Look, its getting harder!",1,2190
"woke up hungover and thirsty, I found a glass of water next to the sink, filled it up with more water, chugged it and went back to bed",0,2191
boyfriend was going down on me,0,2192
Can you put it in? I can't seem to find the hole and it's starting to hurt already.,1,2193
but then it'd be all dry and you couldn't spread it!,1,2194
Ughh I'm tired of putting them in just to pull them out! You do it!,1,2195
I had a horribly realistic dream where I was being robbed and had to swallow my wedding ring to save it,0,2196
It's stuck between two balls and I can't yank it!,1,2197
literally stopped traffic,0,2198
girlfriend was giving me head while I was watching Star Trek and I accidentally called her Spock,0,2199
got home and threw my phone onto my bed as usual,0,2200
stop playing with that. You'll stretch it out and then I can't use it,1,2201
"there's too much friction, I can't slide down.",1,2202
Whip it out and hand it to me.,1,2203
 You need to get back on top.,1,2204
was taking a shower when my boyfriend suddenly hopped in with me,0,2205
"Well, I like it both ways!",1,2206
hello?,1,2207
got an electric razor and a lesson from my dad on how to shave my mustache and chin,0,2208
It's a good three inches deep. You should be able to fit a nice big sized rod in there.,1,2209
I have been blowing it all day!,1,2210
"brother asked if he could borrow my razor, since he recently hit puberty and wanted to have a shave",0,2211
"sent everyone a text on my phone book saying, Happy Star Wars Day!!! May the Fourth be with you!! I forgot to uncheck my exgirlfriend's number",0,2212
"woman got out of a car to scream at me as I was walking with the kids I babysit, demanding to know where I was taking her children",0,2213
"Pull it out a little bit, it's in too far.",1,2214
was babysitting,0,2215
Does it matter which process we use?,1,2216
 It got everywhere but my mouth,1,2217
...so they can dock their boats in the Queen's harbor.,1,2218
"was about to lose my virginity with my girlfriend of 2 years, when I got an urgent phone call from my 9-year-old sister, telling me I had to come home immediately",0,2219
was riding the subway to work,0,2220
How do you get that thing in the hole?,1,2221
was hanging out with my boyfriend when we started messing around,0,2222
girlfriend broke up with me,0,2223
car heater finally died,0,2224
Nolan! You got it all over my face!,1,2225
was at the store with my mother in the facial care section,0,2226
husband called me from work just to chat,0,2227
Does it really matter if it's bent? You're just going to take it out in a minute anyway!,1,2228
got pulled over while dancing to crazy techno beats in the car,0,2229
fractured my knuckle at the gym,0,2230
boyfriend and I were cuddling on his couch when suddenly I tried to get up,0,2231
It just squirted at me!,1,2232
"I don't know if I can fit another one in, I've already had so much junk inside me this week!",1,2233
That was really deep Kevin.,1,2234
I hate it when they pull out when they know you are coming!,1,2235
Ewww... Anything that comes out of a sack tastes terrible!,1,2236
"dressed up, went over to my boyfriend and told him he could do anything he wanted",0,2237
Say Yes to the Dress,1,2238
caught my little brother peeping at my friend getting dressed in the bathroom,0,2239
"Stop it, you're making me all wet!",1,2240
found out my boyfriend stacks things on me while I sleep,0,2241
looked on my sister's phone,0,2242
teenage son called me at work and started screaming abuse at me,0,2243
"of my friends pointed out I'm starting to get a mustache! - You're finally a man! To bad it's my 15th birthday, and I'm a girl",0,2244
Fits perfectly in your hands and in your life.,1,2245
realized that my ex-girlfriend has gone further with a girl than I have,0,2246
"my boyfriend's 19th birthday, I decided to dress up as a sexy cat girl for him, complete with ears, tail, matching sexy underwear, collar and leash",0,2247
"Leave it in!! I'm getting wet, and its already in too deep!!",1,2248
arrived home to find I'd been broken in to,0,2249
"was in an elevator, and the hot girl who lives in my building and who I have a crush on got in",0,2250
was at the mall with my mom,0,2251
mom asked if she could use my red dress for her two-week trip to the Caribbean,0,2252
came home to find that my room had been ransacked,0,2253
You stuck it WHERE?,1,2254
"a gynecologist's appointment, I was privileged to have 7 co-ed nursing students stare at my vagina for 25 minutes as part of their training",0,2255
the first time I had sex with a guy I really like,0,2256
"It's so juicy, it's running down my face.",1,2257
"Oh my goodness, that's enormous. It's almost the size and weight of the phone.",1,2258
"I can feel it, but I don't know who it is.",1,2259
You can try! I've been sucking on this thing for ten minutes and haven't gotten anything.,1,2260
"forget about the wrapper, I want it in my mouth now!!!",1,2261
discovered my parents took me to a specialist when I was a baby because they thought I had a facial deformity,0,2262
There's just something about Papa John's sauce,1,2263
got stoned at a party for the first time,0,2264
was serving a family at the restaurant where I work,0,2265
I took yours out earlier because it was so small.,1,2266
found out my girlfriend had sex with three different guys in one day,0,2267
There should be a big black one in there.,1,2268
"found out that I was adopted, now my gay brother thinks it's acceptable to tell me that he's always wanted to have sex with me",0,2269
"come home to find my nephew holding pieces of my new $3,500 Sony Video Camera",0,2270
"saw a video of me last night, hammered, climbing my wardrobe screaming I WANT TO GO TO NARNIA naked",0,2271
Are you pushing it in far enough? That might be why it's not turned on.,1,2272
"to be cute, I told my soon-to-be husband he was the ying to my yang",0,2273
"was so excited to play the video game I just bought, I decided to read the manual in the game",0,2274
was having sex with my girlfriend of nine months when she gets a phone call and decides to answer it,0,2275
met my father for the first time since I was a baby,0,2276
OMG it's so big I can hardly get my mouth around it!,1,2277
snuck into my brother's room to scare him,0,2278
sparred for Tae Kwon Do.,0,2279
Jackson died,0,2280
I like the big ones,1,2281
was showing my Mom how to use the Internet on her phone,0,2282
"my flight to Vegas, I was wishing that a really cute guy would come sit in the seat next to mine",0,2283
pissed my younger brother off,0,2284
"Well, it was all the way down, then Jenny brought it up some, and Kristin got it all the way up.",1,2285
my hands hurt can we take a break.,1,2286
"I love it so much! Look, it's pink on the inside!",1,2287
my first meeting with business partners as I am new to the team,0,2288
was getting changed in front of my room mate of two years,0,2289
grandma walked into my room and asked if the thing lying on my nightstand was a computer,0,2290
woke up finding myself violently humping my pillow,0,2291
Mmm...it's right in front of me and I want it in my mouth.,1,2292
It sucks because the grass is all wet. Slippery balls and yuckkk.,1,2293
"doctor examined my wrist, which is completely swollen and painful",0,2294
That's okay I like mine tight.,1,2295
girlfriend sent me a naked picture of herself and I wish she hadn't,0,2296
my birthday,0,2297
Put it in and then you can come inside.,1,2298
"I put it in my mouth and I told him it tasted great, but OMG it made me want to gag so bad.",1,2299
finally had sex with this great guy I've been seeing,0,2300
It's shorter than I remember!,1,2301
"dad woke me up by shaking me and saying If you're not up in two minutes, I'm lighting a firecracker in your room",0,2302
flew to see my long distance boyfriend who I haven't seen in 6 months,0,2303
got hypnotized in front of my entire school,0,2304
"Well, I can't do it as fast with my bad arm.",1,2305
girlfriend thought it would be sexy to stick her finger up my ass during sex,0,2306
"I don't mind that it's skinny, it's just not long enough.",1,2307
was typing up a love letter on my computer,0,2308
had to explain to my boyfriend that the reason I don't want to stay overnight at his house is because I still occasionally wet the bed,0,2309
babysat my neighbour's spoilt bratty twins,0,2310
Are you a vegetarian?,1,2311
"When I get this thing in my hands, I just can not control myself",1,2312
wife was complaining she always has to put up the Christmas tree,0,2313
I take most of my shots in the behind.,1,2314
boyfriend was going down on me,0,2315
I liked the big balls better.,1,2316
English teacher told me that I failed my grammar test,0,2317
repaired a boiler for a wealthy guy in a big house,0,2318
woke up after a dream where I got it good from no other than Schwarzenegger,0,2319
rushed home to tell my parents my girlfriend had accepted my proposal,0,2320
work I went to the parking lot to my car to go home,0,2321
boyfriend asked how I could go to the bathroom and leave my tampon in at the same time,0,2322
 i almost had that in my face,1,2323
"When he turns it up, it goes so hard it hurts...Like it made me cry.",1,2324
I can't get it in there!,1,2325
Do you always have to be so rough?,1,2326
had a date with a guy I've had a crush on for 6 years,0,2327
"oh my knees hurt, can you remind me not to kneel next time?",1,2328
discovered an enormous hairy spider sitting in the bathtub,0,2329
Put it in deep and don't pull out.,1,2330
was doing a strip tease for my husband,0,2331
 I had to press it really hard so the sticky stuff would come out.,1,2332
"It was long, hot, and sweaty.",1,2333
"at work at a maternity and baby clothes store, I was supposed to send out an email about our Beat the Clock sale",0,2334
husband and I were talking about names for our expectant child,0,2335
"boyfriend was coming over so I bought this sexy corset, some fishnets, silettos and see-through thong",0,2336
Why won't it go in? It's so small!,1,2337
mom was really mad at me and I was driving her to the grocery store,0,2338
had sex with my girlfriend,0,2339
"was mowing the lawn of my brand new house, located in a very nice neighborhood (I am a hispanic male), and a lady in her nice white cadillac drove up and asked me, in extremely broken spanish, if I could mow her lawn too",0,2340
neighbor knocked on my door and left a note that said Please stop singing in the shower,0,2341
decided to change my boyfriend's background on his phone,0,2342
working as a hotel guard I found a homeless man lying in the grass,0,2343
" I'm suprised that nut lasted that long, with it being finger tight.",1,2344
lied when my therapist asked why I preferred Tuesday morning appointments,0,2345
"Now let's do this loud and hard and fast, like it was meant to be done.",1,2346
Hey can you pull it out so I can go down?,1,2347
"took a bike ride to enjoy the weather and stopped for a break on the sidewalk of an overpass, taking in the view of the beautiful hills",0,2348
an argument with my daughter she screamed everyone hates you! and stormed off.,0,2349
32 inches is too big for the bedroom.,1,2350
Let's wait until it gets thick before we put it in something.,1,2351
"That sounds painful, ",1,2352
"Don't blow yet, just try fingering it first.",1,2353
asked my boyfriend to try and man up and act a bit tougher,0,2354
Why are you so hard right now?,1,2355
doctor told me to buy some KY Jelly and a dildo to help loosen me up so sex isn't so painful,0,2356
was watching a horror movie with my girlfriend,0,2357
I knew it was coming but it surprised me anyway.,1,2358
was told by my mom that I'm a terrible person because I won't help my brother get a girlfriend,0,2359
There's no way I can vault over that!,1,2360
"OW, why am I always the one taking balls to the face?!",1,2361
"I went to bed, I watched a terrifying movie with zombies",0,2362
found out that my son is not really gay,0,2363
"oh yea, right there. rub it harder.",1,2364
was naked on top of my boyfriend looking lovingly into his eyes,0,2365
"Just stick that wherever it fits, there's gotta be a big enough hole somewhere.",1,2366
"ya, guys are in and out before you even get your pants down",1,2367
came home to my wife crying,0,2368
wanted to surprise my boyfriend by dressing up in sexy lingerie,0,2369
"came back from a hike to see my trailer rocking, as well as some strange but obvious noises coming from it",0,2370
tampon string was hanging from my bathing suit,0,2371
was taking a nap,0,2372
had to go to the police station to pick up my 42 year old dad,0,2373
"found out that not only has my father been cheating on my mother with another woman, but they have a child together with the same name as me",0,2374
"Stop jerking it so hard,its gonna break!",1,2375
"had to run to catch my train, so I didn't get the chance to buy a ticket",0,2376
girlfriend of ten months sent me a picture message of her making out with a guy,0,2377
"Aww, I just needed two more inches.",1,2378
OK... I swallowed!,1,2379
wife and I decided it would be funny to pull a prank on her family who we were going to see for dinner,0,2380
was babysitting a 7 year old girl and we were eating chocolate covered nuts,0,2381
"little brother was playing with my cat, getting it to chase a laser pointer",0,2382
boyfriend sent me a text saying to call him,0,2383
The balls are just hanging there!,1,2384
lubricates it so it can easily go in and out.,1,2385
 it was big and black so I had to run.,1,2386
"That's good, because no matter how wet you get her, it still won't penetrate!",1,2387
parents told me about how they met,0,2388
got mugged by someone wearing a bear suit,0,2389
was coaching a little league soccer game,0,2390
mom is going with me for a general check-up at the doctor's office,0,2391
I can't get it out!,1,2392
went out to dinner with my brother,0,2393
"Well, I heard you say my name so I came as fast as I could.",1,2394
"cousin and I found out that when a girl puts a flower in the right side of her hair, it means she's available",0,2395
"typed an essay on my friend's computer, so she forwarded it to me in a email and she made the subject here bitch as a joke",0,2396
was in line in the grocery store with my 3 year old son,0,2397
was teaching a swimming lesson to 6-7 year old boys and girls,0,2398
family and I were at a restaurant,0,2399
picked up my 4-year-old daughter from day care,0,2400
tried to prove to my dad that he snores by secretly putting a tape recorder under his bed,0,2401
was watching Free Willy with my boyfriend,0,2402
"Yes, but she spit it out!",1,2403
"If i squirt you, then you can squirt me.",1,2404
showed up at my apartment demanding to look inside,0,2405
It was horrible...probably the most disgusting thing I ever put in my mouth! It just kept gushing out.,1,2406
was outside eating my lunch when an old man pulled his pants down and took a dump on the sidewalk next to me,0,2407
surprised my four year old daughter with a stuffed dinosaur,0,2408
We were grabbing some balls and they kept slipping out of our hands,1,2409
wife thinks I will agree to anything she says if she just pleasures me orally,0,2410
boyfriend proposed to me at the zoo,0,2411
It's stuck! Help me get it out!,1,2412
oh sorry it was so little I didn't even notice it,1,2413
was easter and I thought it might be fun to look for eggs with my little brother,0,2414
"was preparing a dinner for some business associates, in hopes of closing the deal on a promotion",0,2415
you gotta ride that,1,2416
I don't know where to put it,1,2417
"just squirt it in my mouth, but make sure you aim, I don't want it to get all over my face.",1,2418
was at the doctors office after throwing up for the past week,0,2419
"Too big, I could ride that thing like a horse.",1,2420
found out my angry ex girlfriend put Nair in my shampoo before moving out of my dorm,0,2421
"oops, is that ok?",1,2422
car in front of me was going slow and I flashed my lights and honked,0,2423
walked past a church with a bunch of people standing outside waiting for the bride and groom to walk out,0,2424
went up to a secluded mountain my boyfriend took me to for our first date,0,2425
"You know, it actually feels better the farther in you go. Once you're all the way in, it feels perfect.",1,2426
"boyfriend asked me out to dinner, which we never do",0,2427
Oh My God i'm craving a foot long,1,2428
mom told my boyfriend all about how she had to be a parent volunteer when I was in kindergarten,0,2429
This sucks I'm all wet and I don't know where I am,1,2430
What happened to the rubber?,1,2431
" It's big, it's slow and it's gonna be long.",1,2432
"Alright, I'm going to need one of you manly men to put some wood in for me.",1,2433
girlfriend updated her Facebook status when I was with her,0,2434
 You have to jerk it off to get it to come out,1,2435
walked in on my boyfriend of 5 years getting intimate with my best friend,0,2436
"found out that whilst I was asleep last night, my boyfriend was playing on his XBox",0,2437
"I walked into my class, someone shouted at me, Wild Snorlax Appeared! Use Your Ultra Balls!, since I am overweight and everyone in class laughed at me",0,2438
mother called me downstairs to give me what I assumed was going to be The Talk (About four years too late),0,2439
"class was focusing on discrimination, and our teacher asked us if anyone had ever felt discriminated against",0,2440
was babysitting a new child,0,2441
He just shoved his head in between my legs!,1,2442
I'll give you some cream,1,2443
first graders released the butterflies we've been raising,0,2444
boyfriend decided to come over and surprise me,0,2445
"Knead it first, then you gotta suqeeze to get the white stuff out",1,2446
was cleaning one of my elderly patient's teeth,0,2447
Why'd you take it out?! Put it back in!,1,2448
ring hockey.,1,2449
"Honey, do you want pink or brown?",1,2450
guy asked for my number,0,2451
"It looks funny, but it feels really good",1,2452
It's like I can't breathe without you inside of me.,1,2453
was in line at a checkout,0,2454
Stop sliding it in so hard! You're going to break it!,1,2455
"I was okay, then I just started getting all wet and I didn't really like the feeling of it",1,2456
If it weren't for me half these guys wouldn't even have wood,1,2457
It's too big we have to move it around to get it out.,1,2458
was going down on my girlfriend when I noticed a hickey near her hip,0,2459
"The hole is too small, it wont fit.",1,2460
dreamed that I met this beautiful girl at a restaurant and we ended up having lunch together,0,2461
"omg, I don't like any of these positions!",1,2462
I'm sorry I was riding you so hard.,1,2463
"This is way too small, it just doesn't feel right.",1,2464
"I don't think I can fit another one in me, im just too full!",1,2465
was called by my 9 year old son's teacher,0,2466
"I can't do it, it hurts!",1,2467
got up the nerve to text the girl I've had a crush on to ask her on a date,0,2468
went to announce to my son that I am pregnant again,0,2469
girlfriend and I decided to change things up by having sex on her trampoline in her backyard,0,2470
How about we finger it first?,1,2471
Well now you have to eat it because you already fingered it.,1,2472
husband came home from shopping with my 4 year old daughter and showed me a shirt she picked out herself,0,2473
"I can't take it, its too long!",1,2474
"was standing in a queue when an old lady turned, looked straight at me, and asked me to hold her bag",0,2475
I was gonna blow that!,1,2476
I want the thickest one!,1,2477
mother found condoms in my room,0,2478
son told his teacher that she has a nice rack,0,2479
"ask a boy I really liked to my school's turnabout dance, I gave him a box full of 10 cupcakes that spelled out T-U-R-N-A-B-O-U-T-?",0,2480
"I don't know about your toothbrush, but my finger did a pretty good job this morning",1,2481
I could get this in! I could get this in! I just need to squeeze it tight and push it in quickly.,1,2482
"was talking to this girl who I thought was really nice, we were having an amazing conversation, and as we stared deeply in one another's eyes she asked me Has anyone ever seen you take a shit?.",0,2483
I shouldn't yell or it might come in my mouth.,1,2484
spent the whole day seeing how many licks it would take to get to the center of a Tootsie Roll Pop: 763,0,2485
I want to ride that big banana!,1,2486
spent two hours making a cake that I'd promised my class for weeks,0,2487
5 year old son and I went out,0,2488
"I was having sex with my girlfriend, I was struck with a white-hot pain, and in the confusion thought her vagina had contracted hard",0,2489
ten year old son realized something,0,2490
finally worked up the courage to tell my mom that I'm gay,0,2491
found out my mom paid my best friend $20 to be my friend when we were 10,0,2492
"Whew, this is a really tight fit but I'm about to get it off.",1,2493
Looks like someone trimmed that bush.,1,2494
"learned that when blender jars aren't locked, they fly off the blender, into the air, hit you in the head and explode all over your kitchen",0,2495
went to get a condom because my boyfriend and I were going to have sex for the first time,0,2496
met up with an old high school friend who I used to make fun of because he put so much effort into his studies,0,2497
"it's too big, I can't receive it.",1,2498
It squirted all over my face and hands!,1,2499
went to the waterpark and my kids were fighting so I grounded them both,0,2500
was picking my daughter up at day care,0,2501
grandma gave me the 'abstinence' speech,0,2502
Can this be over soon? My butt hurts so bad.,1,2503
"ok this is gonna be very hard with four people, so who would like to suck first",1,2504
decided to watch some porn before bed,0,2505
was texting the girl I am in love with,0,2506
felt like adding my real middle name to my facebook name to make it look more professional,0,2507
received a diamond ring in Mafia Wars (a facebook app) from my boyfriend of 3 years,0,2508
was walking around in the mall when I dropped my purse,0,2509
"work, I was accidentally knocked down a long flight of stairs",0,2510
"if you go down low and pull out in the corner, your gonna get back tapped by 4 different guys",1,2511
boyfriend told me that we would be living out one of his fantasies,0,2512
"...I got tired of looking at it, so I put it in my mouth.",1,2513
6 year old daughter somehow learned about sex,0,2514
little 7 year old brother asked me what horny meant whilst in the car with my parents,0,2515
Right i'll go down on this one,1,2516
" Yeah, look how wide her mouth opens!",1,2517
had a bath in the bathroom we are currently renovating,0,2518
I just suck on it till the juice comes out.,1,2519
"receiving a lovely massage from my boyfriend, I was lying topless in bed beside him",0,2520
"It's not how hard you blow, it's all about technique.",1,2521
"I hated it, I don't like people in my mouth",1,2522
"watching The Many Adventures of Winnie-the-Pooh with my 5 year old, I realized why the kangaroo's name is Kanga, and why her son's name is Roo",0,2523
You're in good and deep now.,1,2524
friend of mine was talking about how he'd spent over 30 hours on Call of Duty,0,2525
Hey can I use your Ipad?,1,2526
"That's okay, We're used to being on our knees.",1,2527
It looks better when its all wet.,1,2528
6 year old daughter asked me if the tooth fairy was real,0,2529
"at a family gathering for New Years, my aunt said she needed a flat surface to write on",0,2530
"Come on, put your mouth on it! Suck it! Suck it, Kathy!",1,2531
"girlfriend and I were getting it on, and listening to loud music when she suddenly looked worried and asked if I heard something",0,2532
woke up from a dream about finding a vending machine that gave me free food,0,2533
found out my little sister was a stripper,0,2534
was having sex with my girlfriend and accidentally called her Brad (one of my roomates name) when I came.,0,2535
was taking a bath and out of boredom started making sheep noises,0,2536
What if you choke on it?,1,2537
"No no, its way to thick and those heads are massive, they'll penetrate too far. You have to pull it out before it does any damage.",1,2538
"dude just stick it in this one, it accepts cash",1,2539
I thought it would be bigger than that.,1,2540
six year old told me I have a big nose,0,2541
football club gave us all jerseys with our last names on them,0,2542
It went right in; you just slipped it right up there!,1,2543
you have to go in hard and come out wet and breathless. You'll feel good when you're done.,1,2544
five year old daughter was watching cartoons on TV,0,2545
I can't stretch it over the thingy!,1,2546
"Fine, don't pull out, see if I care!",1,2547
decided to surprise my boyfriend at his college and when I walked into the dorm he was lying in his bed with another girl,0,2548
" you wanna get it right the first time, you don't wanna have to keep putting your cargo in and out and in and out cause something might break",1,2549
It's spraying that stuff everywhere and no one's cleaning it up.,1,2550
was at Target trying on swimsuits,0,2551
was going to a stoplight party,0,2552
your nuts are stuck in my throat,1,2553
boyfriend confessed that he felt so insecure he submerged my $80 vibrator in water to eliminate the competition,0,2554
I need another six inches.,1,2555
Amanda just let me poke her in the face with that stack of money.,1,2556
Try not to get so soft too fast.,1,2557
Get it out! Get it out! It hurts!,1,2558
was feeling really sick when I was with my boyfriend at the park,0,2559
It's not going to hurt is it? Should I look away?,1,2560
ran over a squirrel,0,2561
yes I don't understand.,1,2562
wife found out my son masturbated and wanted to send him to counseling,0,2563
"Can we finish this orally, my hand is starting to hurt.",1,2564
"It's okay, you can put two in at once.",1,2565
girlfriend of a year broke up with me because I didn't fight some guy that started hitting her right in front of me,0,2566
"I didn't know if I was supposed to chew it, but it just busted all in my mouth! Now it tastes to bad to swallow.",1,2567
"Yeah, it's gonna be never ending. The company is fine. It's my butt that can't take it.",1,2568
"dad woke me up at 6 told me to take a shower and drove me to school only to say just kidding, happy snowday!",0,2569
"Oh no, it's leaking white stuff.",1,2570
If I did that harder it would have gone everywhere!,1,2571
I usually just go down but sometimes they make me do other things.,1,2572
15-year-old daughter asked for a ride to her boyfriend's house,0,2573
was taking a serious shit when the light bulb burned out,0,2574
My hand's getting kinda tired. Does anyone else wanna beat this?,1,2575
took my 8 year old nephew to Laser Tag for his birthday party.,0,2576
"That's it, I give up. It was fun at first but then it just got harder and harder, and I kept falling off it.",1,2577
girlfriend woke me up in the middle of the night to have sex,0,2578
He just jammed it in and it really hurt!,1,2579
Do we have to stay on top of you the entire night?,1,2580
"Just put it in, make sure it won't come out, and I will take care of the rest.",1,2581
What happens if they don't grow?,1,2582
training to be a nurse in a hospital,0,2583
"am currently grounded for three weeks, have no car, cell phone, or television privileges, and am not allowed to spend more than 10 minutes on the computer a day",0,2584
you have to pull it long and hard until it comes.,1,2585
it's a white anaconda!,1,2586
"Damnit, old man! I wish you'd pulled out 2 minutes sooner!",1,2587
husband and I got a new stainless steel microwave,0,2588
Keep trying. It's had a lot of fingers in it before.,1,2589
was walking through Macy's with my girlfriend,0,2590
saw a grasshopper in the urinal so I decided to pee on it,0,2591
saw a dime on the ground,0,2592
These are so much bigger than the ones from last time!,1,2593
Man! I'm sure going to get a big load today!,1,2594
WRONG HOLE!,1,2595
met my husband's other wife,0,2596
girlfriend dumped me for someone else,0,2597
just blow and finger.,1,2598
awoke to the sound of my dad knocking on my dorm room door for a surprise visit,0,2599
Speak softly and carry a big stick,1,2600
Wow I hope i can fit it in my mouth,1,2601
"Harder, faster, keep going!",1,2602
got into an argument with a 7 year old,0,2603
Just push it back up,1,2604
was baby-sitting four rather noisy and rowdy kids,0,2605
It's not that hard just really long.,1,2606
You're gonna have to play with getting your hole wide enough.,1,2607
jokingly told my Mom that I was having sex with my Professor,0,2608
was running the register at my work and this big lady pulls her wad of cash out of her bra and hands it to me,0,2609
I'll be finished long before you're done squirting that in there.,1,2610
"Stick it in, then take it out in 20 minutes.",1,2611
do you need help laying that pipe? Or can you get it in there?,1,2612
"signed up for an online dating service, a couple of days after my divorce",0,2613
I'm getting double meat.,1,2614
mother sent a letter to my best friend trying to comfort her over the death of her mother,0,2615
"I can't see it, can you make it bigger?",1,2616
well tonight we're going all the way!,1,2617
"was sitting at my college campus, there were good looking girls all around me and I was trying to catch their eye and smile, letting them know I'm available",0,2618
It's a pretty big hole...I put my finger in it.,1,2619
"watching Insidious, my boyfriend thought it would be funny to scare me while I was on the toilet",0,2620
I wish we would have recorded that moment when the thing blew up and exploded all over my face!,1,2621
boyfriend asked me to 'spice things up in the bedroom',0,2622
was in a public restroom taking a dump,0,2623
wow this knob is stiffer than I thought it would be.,1,2624
I can't get it back in.,1,2625
decided to tell my mom about my choice to wait to have sex until after marriage,0,2626
ughh it hurts when I swallow,1,2627
It hurts when you squeeze me there.,1,2628
Easter my brother & sister both got $200 gifts from my parents,0,2629
do you know how messy it will get if we do that in the tent?,1,2630
4 year old son thought it was funny to put money in the shredder,0,2631
found out I have a daughter,0,2632
"came home a day after my birthday, and was greeted by my mother who told me oh I have birthday present for you",0,2633
was having sex with my boyfriend,0,2634
elevator got stuck in between floor 4 and 5 at my doctors office,0,2635
Now see this wood is hard. If you run your hand down the side you can feel the density and firmness,1,2636
Now I'm all wet.,1,2637
Oh thank God it's shorter. Otherwise that would be waaayyy too long for me to handle.,1,2638
"Hey, just because you got off doesn't mean I did.",1,2639
"getting out of the shower, I was in a good mood.",0,2640
"Mine is thicker, so it's better in your mouth, ",1,2641
Did it taste better when it was wet?,1,2642
"Ow, now my cheeks hurt from blowing too hard.",1,2643
There's too much meat in my taco!,1,2644
walked into the kitchen and saw a note my roomate posted,0,2645
girlfriend finally got a Facebook account,0,2646
was about to lose my virginity,0,2647
wow you are the perfect length for me right now.,1,2648
found out that my girlfriend of two years broke up with me because she wants to become a lesbian,0,2649
got an Enlarge your penis email for the millionth time,0,2650
"I just kept shaking it, and shaking it,and I even pulled, but it just wouldn't shuffle.",1,2651
It came all over me and I'm all wet.,1,2652
girlfriend of 3 years broke up with me because the love advice that she gets on her cellphone every week says that I'm cheating on her,0,2653
Take off the wrapper and pop that sucker in.,1,2654
Just shove it in as hard as you can!,1,2655
The Trojans were stronger and safer than ever.,1,2656
was holding a lit cigarette in one hand and a lollipop in the other,0,2657
had to explain to my son that his dad was too busy in a raid on World of Warcraft to be at his award ceremony,0,2658
Will you just stick your thing in me so it won't hurt me anymore? Because I REALLY want to do this.,1,2659
my grandmother's funeral and we had to sing,0,2660
my wedding,0,2661
"months of trying to potty train my son, he finally told me he used the potty",0,2662
" i spit that out, usually i swallow that sh*it",1,2663
"was the only one in an elevator when an attractive girl came in, talking on her phone",0,2664
was at a mall,0,2665
"having sex on the couch with my single neighbor, a beam in the couch broke",0,2666
It's coming out little by little. Coming out squirt by squirt.,1,2667
I like to be on top of you to make sure you finish the work,1,2668
"I'll have the 8-inch, I haven't had a 12-inch in a while.",1,2669
I just can't believe that huge thing explodes 8 to 12 times every day!,1,2670
Its very large and has a big thick protruding object. And even after 30 years it still produces the same orgasmic moment.,1,2671
"older brother told me that no matter how fast you run at automatic sliding doors, they'll open in time",0,2672
it doesn't hurt if you go fast enough.,1,2673
"woman came to my counter and ordered 12 donuts, I said OK sure, a dozen donuts",0,2674
boyfriend was reading me a love poem he wrote for me,0,2675
"boss screamed at me for almost an hour because, apparently, I hurt my coworker's feelings when I stopped speaking to her after finding out that she was sleeping with my boyfriend",0,2676
What are you waiting for? Just stick it in already!,1,2677
boss fired me because he said I was spending too much time surfing the internet,0,2678
Just stick it in so you can come already!,1,2679
teacher confiscated my cell phone for text messaging,0,2680
You put it the wrong hole... take it out!,1,2681
"insanely jealous wife flipped out and made me promise never to hug any of my female friends or go to lunch with them, ever",0,2682
boyfriend and I were laying naked in my bed making out,0,2683
was shaving my balls with a blade razor because my electric trimmer had died and I had a big date with the girl of my dreams,0,2684
Just stuff the damn thing in your mouth and swallow.,1,2685
Can you fit your whole fist in there?!,1,2686
"was responsible for taking care of Hoppers, the rabbit belonging to my sons 3rd grade class",0,2687
